Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],air_temp_celsius,process_temp_celsius,temp_diff,temp_diff_above_threshold,power,power_out_of_range,strain,strain_below_11k,strain_above_12k,Machine failure
1,1463,45.9,3,24.950000000000045,35.35000000000002,10.399999999999977,1,7032.126023999999,0,137.7,1,0,0
0,1589,33.5,5,26.350000000000023,37.55000000000001,11.199999999999989,1,5574.40268,0,167.5,1,0,0
1,1352,61.8,10,26.850000000000023,38.25,11.399999999999977,1,8749.732992,0,618.0,1,0,0
0,1623,34.6,102,30.150000000000034,39.450000000000045,9.300000000000011,1,5880.635376,0,3529.2000000000003,1,0,0
0,1412,42.5,181,26.650000000000034,37.950000000000045,11.300000000000011,1,6284.247199999999,0,7692.5,1,0,0
1,1616,42.3,180,26.55000000000001,38.05000000000001,11.5,1,7158.324095999999,0,7613.999999999999,1,0,0
0,1540,34.1,113,27.850000000000023,39.05000000000001,11.199999999999989,1,5499.26608,0,3853.3,1,0,0
0,1827,27.0,22,27.05000000000001,38.450000000000045,11.400000000000034,1,5165.73288,0,594.0,1,0,0
0,1485,38.8,9,27.55000000000001,38.75,11.199999999999989,1,6033.75696,0,349.2,1,0,0
0,1371,57.4,52,24.25,35.25,11.0,1,8240.982288,0,2984.7999999999997,1,0,0
0,1423,49.1,74,27.450000000000045,36.450000000000045,9.0,1,7316.713096,0,3633.4,1,0,0
0,1402,40.2,114,24.25,35.55000000000001,11.300000000000011,1,5902.061088,0,4582.8,1,0,0
1,1419,50.9,39,30.25,38.75,8.5,0,7563.621912,0,1985.1,1,0,0
0,1534,37.9,88,22.650000000000034,33.35000000000002,10.699999999999989,1,6088.274192,0,3335.2,1,0,0
0,1428,47.9,174,29.150000000000034,37.85000000000002,8.699999999999989,1,7162.973663999999,0,8334.6,1,0,0
1,1502,39.8,34,26.05000000000001,37.25,11.199999999999989,1,6260.119711999999,0,1353.1999999999998,1,0,0
0,1744,31.2,172,29.05000000000001,38.35000000000002,9.300000000000011,1,5698.108415999999,0,5366.4,1,0,0
2,1427,50.7,122,27.25,38.25,11.0,1,7576.376808,0,6185.400000000001,1,0,0
0,1664,28.3,173,26.650000000000034,38.05000000000001,11.399999999999977,1,4931.390464,0,4895.900000000001,1,0,0
1,1335,57.9,113,24.25,35.150000000000034,10.900000000000034,1,8094.489479999999,0,6542.7,1,0,0
0,1397,52.0,101,22.55000000000001,33.05000000000001,10.5,1,7607.27968,0,5252.0,1,0,0
1,1915,22.3,116,30.450000000000045,39.150000000000034,8.699999999999989,1,4472.01524,0,2586.8,1,0,0
0,1446,38.5,164,24.05000000000001,34.950000000000045,10.900000000000034,1,5829.86712,0,6314.0,1,0,0
2,1467,37.3,193,26.650000000000034,35.85000000000002,9.199999999999989,1,5730.184151999999,0,7198.9,1,0,0
1,1529,38.5,77,25.650000000000034,36.85000000000002,11.199999999999989,1,6164.499879999999,0,2964.5,1,0,0
0,1360,50.7,190,24.350000000000023,35.650000000000034,11.300000000000011,1,7220.65344,0,9633.0,1,0,0
2,1880,23.3,146,24.75,34.35000000000002,9.600000000000023,1,4587.15488,0,3401.8,1,0,0
0,1495,37.8,211,24.25,35.35000000000002,11.100000000000023,1,5917.83192,0,7975.799999999999,1,0,0
0,1477,37.3,164,27.650000000000034,38.85000000000002,11.199999999999989,1,5769.244711999999,0,6117.2,1,0,0
1,1570,35.3,138,27.05000000000001,38.25,11.199999999999989,1,5803.687119999999,0,4871.4,1,0,0
0,1584,35.5,158,29.350000000000023,37.150000000000034,7.800000000000011,0,5888.61504,0,5609.0,1,0,0
0,1735,25.9,154,30.650000000000034,39.450000000000045,8.800000000000011,1,4705.750279999999,0,3988.6,1,0,0
0,1319,60.3,36,25.950000000000045,35.05000000000001,9.099999999999966,1,8328.978503999999,0,2170.7999999999997,1,0,0
0,1500,39.9,158,24.55000000000001,35.05000000000001,10.5,1,6267.491999999999,0,6304.2,1,0,0
2,1420,39.2,176,25.150000000000034,34.75,9.599999999999966,1,5829.13408,0,6899.200000000001,1,0,0
0,1634,36.9,71,29.75,38.05000000000001,8.300000000000011,0,6314.050511999999,0,2619.9,1,0,0
1,1298,58.1,168,28.55000000000001,37.85000000000002,9.300000000000011,1,7897.333136,0,9760.800000000001,1,0,0
0,1400,40.8,118,26.450000000000045,37.650000000000034,11.199999999999989,1,5981.6064,0,4814.4,1,0,0
2,1686,27.7,176,27.75,37.450000000000045,9.700000000000045,1,4890.6543839999995,0,4875.2,1,0,0
1,1604,40.7,158,24.05000000000001,35.35000000000002,11.300000000000011,1,6836.414816,0,6430.6,1,0,0
0,1760,23.9,76,28.150000000000034,37.75,9.599999999999966,1,4404.94208,0,1816.3999999999999,1,0,0
2,1599,40.4,72,28.350000000000023,37.55000000000001,9.199999999999989,1,6764.870111999999,0,2908.7999999999997,1,0,0
0,1288,69.6,62,26.75,37.05000000000001,10.300000000000011,1,9387.603455999999,1,4315.2,1,0,1
1,1918,21.6,131,29.350000000000023,37.35000000000002,8.0,0,4338.423936,0,2829.6000000000004,1,0,0
1,1588,37.0,50,27.450000000000045,36.450000000000045,9.0,1,6152.92832,0,1850.0,1,0,0
0,1991,20.7,59,25.650000000000034,35.650000000000034,10.0,1,4315.898663999999,0,1221.3,1,0,0
2,1462,55.0,163,26.05000000000001,35.450000000000045,9.400000000000034,1,8420.5352,0,8965.0,1,0,0
0,1429,54.0,138,23.850000000000023,34.950000000000045,11.100000000000023,1,8080.82352,0,7452.0,1,0,0
0,1551,34.1,190,25.05000000000001,34.75,9.699999999999989,1,5538.546552,0,6479.0,1,0,0
1,1280,64.1,71,25.450000000000045,36.55000000000001,11.099999999999966,1,8592.06656,0,4551.099999999999,1,0,0
0,1651,32.5,195,28.650000000000034,37.85000000000002,9.199999999999989,1,5619.0134,0,6337.5,1,0,0
0,1527,42.2,144,28.55000000000001,37.85000000000002,9.300000000000011,1,6748.093967999999,0,6076.8,1,0,0
1,1456,48.4,101,25.950000000000045,37.05000000000001,11.099999999999966,1,7379.660288,0,4888.4,1,0,0
0,1550,41.5,197,28.150000000000034,36.85000000000002,8.699999999999989,1,6736.1140000000005,0,8175.5,1,0,0
0,1487,43.2,206,29.150000000000034,38.650000000000034,9.5,1,6727.045248,0,8899.2,1,0,0
0,1428,43.8,119,27.350000000000023,36.650000000000034,9.300000000000011,1,6549.8590079999985,0,5212.2,1,0,0
1,1404,38.7,44,27.650000000000034,36.450000000000045,8.800000000000011,1,5689.940256,0,1702.8000000000002,1,0,0
1,1442,49.0,165,26.150000000000034,35.650000000000034,9.5,1,7399.305759999999,0,8085.0,1,0,0
0,2090,17.8,133,27.75,36.950000000000045,9.200000000000045,1,3895.79344,0,2367.4,1,0,0
0,1416,43.8,112,27.75,39.55000000000001,11.800000000000011,1,6494.818175999999,0,4905.599999999999,1,0,0
0,1950,20.3,208,27.350000000000023,37.450000000000045,10.100000000000023,1,4145.3412,0,4222.400000000001,1,0,0
0,1435,48.1,12,28.55000000000001,37.05000000000001,8.5,0,7228.140920000001,0,577.2,1,0,0
1,1706,25.0,153,27.55000000000001,37.85000000000002,10.300000000000011,1,4466.308,0,3825.0,1,0,0
0,1587,30.2,162,25.75,36.950000000000045,11.200000000000045,1,5018.9573279999995,0,4892.4,1,0,0
1,1421,52.0,95,28.950000000000045,37.450000000000045,8.5,0,7737.97024,0,4940.0,1,0,0
1,1482,38.3,39,24.450000000000045,35.450000000000045,11.0,1,5943.970031999998,0,1493.6999999999998,1,0,0
0,1550,45.8,170,26.150000000000034,35.650000000000034,9.5,1,7434.0728,0,7785.999999999999,1,0,0
0,1645,30.4,33,25.150000000000034,35.650000000000034,10.5,1,5236.837759999999,0,1003.1999999999999,1,0,0
0,2015,20.1,161,24.650000000000034,36.150000000000034,11.5,1,4241.31708,0,3236.1000000000004,1,0,0
0,1493,34.9,119,25.950000000000045,35.05000000000001,9.099999999999966,1,5456.508903999999,0,4153.099999999999,1,0,0
0,1676,33.5,70,25.55000000000001,36.950000000000045,11.400000000000034,1,5879.60912,0,2345.0,1,0,0
1,1391,50.6,195,28.55000000000001,36.85000000000002,8.300000000000011,0,7370.675311999999,0,9867.0,1,0,0
0,1489,42.3,114,26.25,36.05000000000001,9.800000000000011,1,6595.757783999999,0,4822.2,1,0,0
1,1504,37.5,42,28.950000000000045,37.650000000000034,8.699999999999989,1,5906.208,0,1575.0,1,0,0
1,2022,20.0,23,25.75,35.05000000000001,9.300000000000011,1,4234.8768,0,460.0,1,0,0
2,1408,42.5,0,27.05000000000001,37.150000000000034,10.100000000000023,1,6266.444799999999,0,0.0,1,0,0
0,1225,63.4,37,25.650000000000034,36.55000000000001,10.899999999999977,1,8133.078799999998,0,2345.7999999999997,1,0,0
0,1610,33.1,161,29.25,37.85000000000002,8.600000000000023,1,5580.63352,0,5329.1,1,0,0
1,1477,44.2,166,27.150000000000034,37.950000000000045,10.800000000000011,1,6836.477648,0,7337.200000000001,1,0,0
1,1334,53.9,150,27.55000000000001,37.85000000000002,10.300000000000011,1,7529.640271999999,0,8085.0,1,0,0
2,2011,21.0,59,25.350000000000023,36.25,10.899999999999977,1,4422.4303199999995,0,1239.0,1,0,0
1,1488,40.1,87,27.650000000000034,38.05000000000001,10.399999999999977,1,6248.516736,0,3488.7000000000003,1,0,0
1,1487,41.3,160,24.850000000000023,34.55000000000001,9.699999999999989,1,6431.179831999999,0,6608.0,1,0,0
0,1435,38.8,165,24.55000000000001,35.950000000000045,11.400000000000034,1,5830.60016,0,6401.999999999999,1,0,0
1,1352,53.0,171,24.350000000000023,35.55000000000001,11.199999999999989,1,7503.816319999999,0,9063.0,1,0,0
0,1362,55.8,70,28.450000000000045,36.950000000000045,8.5,0,7958.678111999999,0,3906.0,1,0,1
0,1712,28.5,141,26.950000000000045,36.150000000000034,9.199999999999989,1,5109.498239999999,0,4018.5,1,0,0
0,1458,41.1,14,24.55000000000001,35.75,11.199999999999989,1,6275.220336,0,575.4,1,0,0
2,1597,39.2,66,27.850000000000023,38.150000000000034,10.300000000000011,1,6555.723327999999,0,2587.2000000000003,1,0,0
0,1453,37.6,112,24.350000000000023,35.55000000000001,11.199999999999989,1,5721.1468159999995,0,4211.2,1,0,0
0,1510,45.4,72,26.150000000000034,35.35000000000002,9.199999999999989,1,7178.974879999999,0,3268.7999999999997,1,0,0
0,1645,30.8,137,26.55000000000001,36.05000000000001,9.5,1,5305.74352,0,4219.6,1,0,0
1,1392,46.4,174,24.25,35.55000000000001,11.300000000000011,1,6763.739136,0,8073.599999999999,1,0,0
0,1378,49.3,18,25.75,36.85000000000002,11.100000000000023,1,7114.1950879999995,0,887.4,1,0,0
0,1347,54.8,43,23.650000000000034,34.35000000000002,10.699999999999989,1,7729.969631999999,0,2356.4,1,0,0
0,1509,40.6,175,26.25,37.25,11.0,1,6415.7126880000005,0,7105.0,1,0,0
0,1336,52.6,172,29.950000000000045,38.150000000000034,8.199999999999989,0,7359.051391999999,0,9047.2,1,0,1
1,1784,25.1,177,29.55000000000001,38.55000000000001,9.0,1,4689.194047999999,0,4442.7,1,0,0
0,2127,18.7,53,27.450000000000045,37.450000000000045,10.0,1,4165.227527999999,0,991.0999999999999,1,0,0
1,1774,28.9,166,24.25,35.150000000000034,10.900000000000034,1,5368.847792,0,4797.4,1,0,0
0,1493,38.0,151,26.150000000000034,35.950000000000045,9.800000000000011,1,5941.18448,0,5738.0,1,0,0
1,1411,53.4,110,25.05000000000001,34.650000000000034,9.600000000000023,1,7890.379728,0,5874.0,1,0,0
0,1623,34.1,56,28.450000000000045,37.75,9.299999999999955,1,5795.6550959999995,0,1909.6000000000001,1,0,0
0,1624,40.9,0,28.150000000000034,37.950000000000045,9.800000000000011,1,6955.669952,0,0.0,1,0,0
0,2034,19.7,190,29.150000000000034,37.75,8.599999999999966,1,4196.109455999999,0,3743.0,1,0,0
0,1493,51.1,87,28.55000000000001,37.55000000000001,9.0,1,7989.329656,0,4445.7,1,0,0
2,1538,38.3,63,24.55000000000001,34.450000000000045,9.900000000000034,1,6168.573487999999,0,2412.8999999999996,1,0,0
0,2514,13.4,215,27.450000000000045,37.25,9.799999999999955,1,3527.765472,0,2881.0,1,0,0
1,1551,35.2,50,25.75,37.150000000000034,11.400000000000034,1,5717.209344,0,1760.0000000000002,1,0,0
1,1457,41.5,201,26.25,35.75,9.5,1,6331.94716,0,8341.5,1,0,0
0,1635,31.8,156,27.150000000000034,38.55000000000001,11.399999999999977,1,5444.7069599999995,0,4960.8,1,0,0
0,1426,50.4,70,24.25,35.25,11.0,1,7526.268287999999,0,3528.0,1,0,0
0,1448,48.9,65,22.350000000000023,33.05000000000001,10.699999999999989,1,7414.929983999999,0,3178.5,1,0,0
1,1510,39.9,134,25.05000000000001,35.25,10.199999999999989,1,6309.275279999999,0,5346.599999999999,1,0,0
0,1622,35.0,68,29.25,38.450000000000045,9.200000000000045,1,5944.9544,0,2380.0,1,0,0
1,1410,43.9,73,27.950000000000045,37.450000000000045,9.5,1,6482.0632799999985,0,3204.7,1,0,0
1,1525,42.4,2,25.450000000000045,36.450000000000045,11.0,1,6771.195199999999,0,84.8,1,0,0
1,1438,46.6,103,27.55000000000001,37.950000000000045,10.400000000000034,1,7017.370976,0,4799.8,1,0,0
0,1387,50.8,204,24.850000000000023,34.55000000000001,9.699999999999989,1,7378.529311999999,0,10363.199999999999,1,0,0
0,1716,26.6,9,24.850000000000023,34.650000000000034,9.800000000000011,1,4780.007232,0,239.4,1,0,0
1,1789,23.5,215,30.650000000000034,39.85000000000002,9.199999999999989,1,4402.58588,0,5052.5,1,0,0
1,1825,25.2,29,30.450000000000045,39.650000000000034,9.199999999999989,1,4816.072799999999,0,730.8,1,0,0
0,1644,31.6,166,28.05000000000001,37.55000000000001,9.5,1,5440.2458879999995,0,5245.6,1,0,0
0,1325,56.2,65,22.650000000000034,33.25,10.599999999999966,1,7797.9748,0,3653.0,1,0,0
0,1359,44.2,115,29.850000000000023,37.85000000000002,8.0,0,6290.300016,0,5083.0,1,0,1
0,1470,40.8,219,27.350000000000023,36.150000000000034,8.800000000000011,1,6280.68672,0,8935.199999999999,1,0,0
0,1596,37.2,219,28.05000000000001,37.85000000000002,9.800000000000011,1,6217.352064,0,8146.8,1,0,0
1,1329,48.6,111,29.450000000000045,37.85000000000002,8.399999999999977,0,6763.801968,0,5394.6,1,0,1
0,1606,37.4,103,30.55000000000001,39.150000000000034,8.600000000000023,1,6289.943968,0,3852.2,1,0,0
2,1390,40.6,131,27.75,37.650000000000034,9.900000000000034,1,5909.768480000001,0,5318.6,1,0,0
0,1651,28.5,141,25.25,36.05000000000001,10.800000000000011,1,4927.44252,0,4018.5,1,0,0
0,1457,45.5,206,29.25,38.85000000000002,9.600000000000023,1,6942.255319999999,0,9373.0,1,0,0
0,1642,35.1,149,26.450000000000045,37.450000000000045,11.0,1,6035.453423999999,0,5229.900000000001,1,0,0
1,1531,48.3,84,24.55000000000001,35.75,11.199999999999989,1,7743.761255999999,0,4057.2,1,0,0
1,1523,42.0,164,22.950000000000045,33.85000000000002,10.899999999999977,1,6698.519519999999,0,6888.0,1,0,0
0,1493,43.7,153,24.950000000000045,34.35000000000002,9.399999999999977,1,6832.362152000001,0,6686.1,1,0,0
1,1365,50.0,70,27.450000000000045,36.450000000000045,9.0,1,7147.14,0,3500.0,1,0,0
0,2874,4.2,118,24.25,35.55000000000001,11.300000000000011,1,1264.054176,1,495.6,1,0,1
0,1459,44.7,92,28.150000000000034,37.25,9.099999999999966,1,6829.5556559999995,0,4112.400000000001,1,0,0
1,1440,46.3,64,23.75,34.950000000000045,11.200000000000045,1,6981.891839999999,0,2963.2,1,0,0
1,1401,49.9,79,27.25,38.450000000000045,11.200000000000045,1,7320.964727999999,0,3942.1,1,0,0
0,1406,55.1,136,27.450000000000045,38.85000000000002,11.399999999999977,1,8112.721231999999,0,7493.6,1,0,0
1,1521,38.2,74,24.350000000000023,35.150000000000034,10.800000000000011,1,6084.4623839999995,0,2826.8,1,0,0
1,1668,32.3,6,25.450000000000045,36.75,11.299999999999955,1,5641.936607999999,0,193.79999999999998,1,0,0
0,1461,40.6,47,28.05000000000001,37.650000000000034,9.600000000000023,1,6211.634351999999,0,1908.2,1,0,0
0,1950,20.3,202,24.950000000000045,34.450000000000045,9.5,1,4145.3412,0,4100.6,1,0,0
1,1594,35.2,69,30.650000000000034,39.75,9.099999999999966,1,5875.713536,0,2428.8,1,0,0
1,1615,37.7,153,27.950000000000045,37.950000000000045,10.0,1,6375.92956,0,5768.1,1,0,0
0,1485,42.4,74,25.650000000000034,36.650000000000034,11.0,1,6593.590079999999,0,3137.6,1,0,0
0,1496,35.2,153,28.25,37.25,9.0,1,5514.471423999999,0,5385.6,1,0,0
1,1404,47.0,15,25.150000000000034,35.950000000000045,10.800000000000011,1,6910.263359999999,0,705.0,1,0,0
1,1491,51.2,13,25.25,36.05000000000001,10.800000000000011,1,7994.241024,0,665.6,1,0,0
0,1496,37.9,194,25.25,35.75,10.5,1,5937.456447999999,0,7352.599999999999,1,0,0
0,1372,44.0,203,28.350000000000023,37.35000000000002,9.0,1,6321.73696,0,8932.0,1,0,0
0,1352,63.5,143,27.850000000000023,38.450000000000045,10.600000000000023,1,8990.421439999998,0,9080.5,1,0,0
1,1339,52.1,145,29.75,39.150000000000034,9.400000000000034,1,7305.466168,0,7554.5,1,0,0
1,1572,38.5,50,27.55000000000001,37.450000000000045,9.900000000000034,1,6337.863839999999,0,1925.0,1,0,0
1,1384,42.5,185,27.950000000000045,37.950000000000045,10.0,1,6159.6304,0,7862.5,1,0,0
1,1507,43.1,51,23.850000000000023,34.950000000000045,11.100000000000023,1,6801.742024,0,2198.1,1,0,0
0,1390,57.4,164,28.150000000000034,37.650000000000034,9.5,1,8355.18992,0,9413.6,1,0,0
2,1429,39.9,19,25.75,37.35000000000002,11.600000000000023,1,5970.830712,0,758.1,1,0,0
1,1560,39.0,141,24.350000000000023,34.85000000000002,10.5,1,6371.1648,0,5499.0,1,0,0
2,1677,30.8,73,25.850000000000023,37.25,11.399999999999977,1,5408.955551999999,0,2248.4,1,0,0
0,1516,33.7,92,24.55000000000001,35.75,11.199999999999989,1,5350.0610240000005,0,3100.4,1,0,0
0,1402,44.8,201,25.25,35.75,10.5,1,6577.4213119999995,0,9004.8,1,0,0
1,1423,36.8,80,28.950000000000045,37.950000000000045,9.0,1,5483.809407999999,0,2944.0,1,0,0
0,1456,36.1,89,29.650000000000034,37.950000000000045,8.300000000000011,0,5504.250752,0,3212.9,1,0,0
0,1533,39.4,26,28.950000000000045,38.35000000000002,9.399999999999977,1,6325.108943999999,0,1024.3999999999999,1,0,0
0,1709,31.8,100,29.25,36.950000000000045,7.7000000000000455,0,5691.134064,0,3180.0,1,0,0
0,1442,46.5,11,26.05000000000001,35.35000000000002,9.300000000000011,1,7021.79016,0,511.5,1,0,0
0,1432,47.5,51,27.350000000000023,38.25,10.899999999999977,1,7123.054399999999,0,2422.5,1,0,0
1,1425,45.8,109,24.05000000000001,35.35000000000002,11.300000000000011,1,6834.5508,0,4992.2,1,0,0
0,1270,52.7,44,25.150000000000034,35.75,10.599999999999966,1,7008.80488,0,2318.8,1,0,0
1,1505,41.3,93,25.150000000000034,35.85000000000002,10.699999999999989,1,6509.028679999999,0,3840.8999999999996,1,0,0
0,1360,50.8,94,30.25,39.650000000000034,9.400000000000034,1,7234.895359999999,0,4775.2,1,0,0
0,1374,45.4,119,26.950000000000045,37.450000000000045,10.5,1,6532.391712,0,5402.599999999999,1,0,0
0,1656,34.3,120,27.05000000000001,36.55000000000001,9.5,1,5948.179775999999,0,4116.0,1,0,0
0,1544,31.4,192,25.05000000000001,34.75,9.699999999999989,1,5076.993152,0,6028.799999999999,1,0,0
0,1563,33.8,104,27.55000000000001,37.650000000000034,10.100000000000023,1,5532.294768,0,3515.2,1,0,0
1,1480,42.4,112,24.350000000000023,34.950000000000045,10.600000000000023,1,6571.389439999999,0,4748.8,1,0,0
0,1465,42.0,13,24.25,35.150000000000034,10.900000000000034,1,6443.4216,0,546.0,1,0,0
1,1396,45.1,12,27.950000000000045,37.75,9.799999999999955,1,6593.129312,0,541.2,1,0,0
0,1382,51.2,136,27.75,37.85000000000002,10.100000000000023,1,7409.819648000001,0,6963.200000000001,1,0,0
0,1292,51.1,173,26.75,37.75,11.0,1,6913.740064,0,8840.300000000001,1,0,0
0,1393,49.3,82,30.350000000000023,39.55000000000001,9.199999999999989,1,7191.635527999999,0,4042.6,1,0,0
0,1515,37.3,6,27.850000000000023,37.75,9.899999999999977,1,5917.67484,0,223.79999999999998,1,0,0
0,1289,48.3,42,24.950000000000045,34.55000000000001,9.599999999999966,1,6519.731064,0,2028.6,1,0,0
0,1352,52.1,176,26.55000000000001,38.05000000000001,11.5,1,7376.393023999999,0,9169.6,1,0,0
0,1438,42.2,139,26.950000000000045,38.25,11.299999999999955,1,6354.786592,0,5865.8,1,0,0
1,1503,44.7,54,24.950000000000045,34.650000000000034,9.699999999999989,1,7035.518952,0,2413.8,1,0,0
0,1424,47.6,179,25.05000000000001,35.25,10.199999999999989,1,7098.172927999999,0,8520.4,1,0,0
0,1512,35.8,18,25.25,36.150000000000034,10.900000000000034,1,5668.451711999999,0,644.4,1,0,0
0,1376,53.9,215,26.25,37.650000000000034,11.400000000000034,1,7766.705408,0,11588.5,0,0,1
2,1587,36.1,98,24.350000000000023,35.25,10.899999999999977,1,5999.482104000001,0,3537.8,1,0,0
0,1343,44.5,15,23.75,34.85000000000002,11.100000000000023,1,6258.43372,0,667.5,1,0,0
0,1749,25.9,8,24.25,34.950000000000045,10.700000000000045,1,4743.7217519999995,0,207.2,1,0,0
0,1429,55.1,140,25.75,35.35000000000002,9.600000000000023,1,8245.432888,0,7714.0,1,0,0
0,2165,17.4,143,28.150000000000034,37.75,9.599999999999966,1,3944.9071199999994,0,2488.2,1,0,0
0,1348,54.5,22,26.25,37.450000000000045,11.200000000000045,1,7693.359519999999,0,1199.0,1,0,0
1,1612,30.0,163,24.350000000000023,35.35000000000002,11.0,1,5064.2591999999995,0,4890.0,1,0,0
0,1694,29.1,169,24.850000000000023,34.450000000000045,9.600000000000023,1,5162.214288,0,4917.900000000001,1,0,0
1,1389,49.0,34,24.450000000000045,35.450000000000045,11.0,1,7127.347919999999,0,1666.0,1,0,0
0,1571,39.9,51,27.75,37.650000000000034,9.900000000000034,1,6564.1532879999995,0,2034.8999999999999,1,0,0
0,2069,18.7,27,25.75,35.450000000000045,9.700000000000045,1,4051.6482159999996,0,504.9,1,0,0
1,1924,22.6,193,25.75,35.85000000000002,10.100000000000023,1,4553.476928,0,4361.8,1,0,0
2,1410,48.8,23,24.650000000000034,35.85000000000002,11.199999999999989,1,7205.573759999998,0,1122.3999999999999,1,0,0
1,1565,36.0,213,28.150000000000034,36.75,8.599999999999966,1,5899.9248,0,7668.0,1,0,0
0,1741,28.8,60,23.75,34.950000000000045,11.200000000000045,1,5250.744576,0,1728.0,1,0,0
0,1376,47.6,45,28.150000000000034,37.450000000000045,9.300000000000011,1,6858.908672,0,2142.0,1,0,0
1,1384,43.7,200,24.950000000000045,34.650000000000034,9.699999999999989,1,6333.549376,0,8740.0,1,0,0
0,1360,47.8,11,29.55000000000001,39.25,9.699999999999989,1,6807.637759999999,0,525.8,1,0,0
0,1479,46.3,173,26.75,37.05000000000001,10.300000000000011,1,7170.984743999999,0,8009.9,1,0,0
1,1327,52.1,24,24.350000000000023,35.450000000000045,11.100000000000023,1,7239.995223999999,0,1250.4,1,0,0
0,1504,47.2,74,28.150000000000034,37.55000000000001,9.399999999999977,1,7433.947136,0,3492.8,1,0,0
2,1477,39.7,18,29.25,38.85000000000002,9.600000000000023,1,6140.456168,0,714.6,1,0,0
1,1597,32.1,114,23.55000000000001,34.55000000000001,11.0,1,5368.334663999999,0,3659.4,1,0,0
0,1339,53.2,67,22.650000000000034,33.25,10.599999999999966,1,7459.708256,0,3564.4,1,0,0
1,1465,41.1,30,25.450000000000045,36.25,10.799999999999955,1,6305.348279999999,0,1233.0,1,0,0
0,1467,42.8,169,23.950000000000045,34.85000000000002,10.899999999999977,1,6575.117471999999,0,7233.2,1,0,0
0,1649,30.5,43,27.05000000000001,36.950000000000045,9.900000000000034,1,5266.84004,0,1311.5,1,0,0
0,1413,49.8,12,24.05000000000001,35.450000000000045,11.400000000000034,1,7368.8741279999995,0,597.5999999999999,1,0,0
2,1540,37.4,75,23.25,34.150000000000034,10.900000000000034,1,6031.45312,0,2805.0,1,0,0
1,1478,42.5,56,24.05000000000001,34.85000000000002,10.800000000000011,1,6577.986800000001,0,2380.0,1,0,0
0,1663,33.6,38,27.150000000000034,38.35000000000002,11.199999999999989,1,5851.418496,0,1276.8,1,0,0
0,1320,47.4,210,25.650000000000034,36.75,11.099999999999966,1,6552.12096,0,9954.0,1,0,0
0,1639,34.6,24,27.25,38.150000000000034,10.900000000000034,1,5938.608368,0,830.4000000000001,1,0,0
2,1369,45.4,156,28.450000000000045,37.25,8.799999999999955,1,6508.620271999999,0,7082.4,1,0,0
1,1623,34.3,9,28.850000000000023,37.450000000000045,8.600000000000023,1,5829.647207999999,0,308.7,1,0,0
0,1387,57.3,154,25.75,35.35000000000002,9.600000000000023,1,8322.632472,0,8824.199999999999,1,0,0
0,1332,53.9,7,23.75,34.85000000000002,11.100000000000023,1,7518.3514559999985,0,377.3,1,0,0
1,1681,27.1,194,25.150000000000034,36.450000000000045,11.300000000000011,1,4770.530072,0,5257.400000000001,1,0,0
0,1561,38.3,0,24.25,35.150000000000034,10.900000000000034,1,6260.821335999999,0,0.0,1,0,0
0,1699,30.3,178,27.150000000000034,35.950000000000045,8.800000000000011,1,5390.954183999999,0,5393.400000000001,1,0,0
0,1496,38.5,162,26.350000000000023,37.75,11.399999999999977,1,6031.453119999999,0,6237.0,1,0,0
0,1525,41.9,145,30.650000000000034,40.05000000000001,9.399999999999977,1,6691.346199999999,0,6075.5,1,0,0
1,1539,37.4,96,28.850000000000023,37.450000000000045,8.600000000000023,1,6027.5365919999995,0,3590.3999999999996,1,0,0
0,1405,38.3,58,30.450000000000045,39.950000000000045,9.5,1,5635.14028,0,2221.3999999999996,1,0,0
0,1779,26.1,169,26.75,36.35000000000002,9.600000000000023,1,4862.348568,0,4410.900000000001,1,0,0
0,1435,43.3,31,27.350000000000023,37.150000000000034,9.800000000000011,1,6506.82956,0,1342.3,1,0,0
2,1555,35.8,190,24.650000000000034,34.150000000000034,9.5,1,5829.657679999999,0,6801.999999999999,1,0,0
0,1821,26.1,69,26.05000000000001,35.35000000000002,9.300000000000011,1,4977.142632,0,1800.9,1,0,0
0,1635,32.4,213,27.55000000000001,38.55000000000001,11.0,1,5547.437279999999,0,6901.2,1,0,0
1,1592,38.2,169,25.650000000000034,35.85000000000002,10.199999999999989,1,6368.4839680000005,0,6455.8,1,0,0
1,2012,20.7,178,28.450000000000045,37.55000000000001,9.099999999999966,1,4361.420447999999,0,3684.6,1,0,0
2,1684,29.8,156,31.05000000000001,40.35000000000002,9.300000000000011,1,5255.184704,0,4648.8,1,0,0
1,1460,45.8,80,24.950000000000045,36.05000000000001,11.099999999999966,1,7002.41696,0,3664.0,1,0,0
1,1409,50.6,141,27.650000000000034,37.35000000000002,9.699999999999989,1,7466.054288,0,7134.6,1,0,0
1,1487,52.6,205,26.25,35.55000000000001,9.300000000000011,1,8190.800464,0,10783.0,1,0,0
0,1436,36.5,43,29.350000000000023,37.35000000000002,8.0,0,5488.79408,0,1569.5,1,0,0
0,1546,43.4,114,25.75,35.55000000000001,9.800000000000011,1,7026.335008,0,4947.599999999999,1,0,0
0,1447,42.8,104,25.850000000000023,36.950000000000045,11.100000000000023,1,6485.477151999999,0,4451.2,1,0,0
