Id,ActivityHour,TotalIntensity,AverageIntensity
6962181067,5/7/2016 11:00:00 PM,10,0.166667
6962181067,5/8/2016 12:00:00 AM,0,0
6962181067,5/8/2016 1:00:00 AM,0,0
6962181067,5/8/2016 2:00:00 AM,0,0
6962181067,5/8/2016 3:00:00 AM,0,0
6962181067,5/8/2016 4:00:00 AM,4,0.066667
6962181067,5/8/2016 5:00:00 AM,1,0.016667
6962181067,5/8/2016 6:00:00 AM,0,0
6962181067,5/8/2016 7:00:00 AM,0,0
6962181067,5/8/2016 8:00:00 AM,1,0.016667
6962181067,5/8/2016 9:00:00 AM,5,0.083333
6962181067,5/8/2016 10:00:00 AM,25,0.416667
6962181067,5/8/2016 11:00:00 AM,27,0.45
6962181067,5/8/2016 12:00:00 PM,19,0.316667
6962181067,5/8/2016 1:00:00 PM,3,0.05
6962181067,5/8/2016 2:00:00 PM,9,0.15
6962181067,5/8/2016 3:00:00 PM,10,0.166667
6962181067,5/8/2016 4:00:00 PM,51,0.85
6962181067,5/8/2016 5:00:00 PM,19,0.316667
6962181067,5/8/2016 6:00:00 PM,3,0.05
6962181067,5/8/2016 7:00:00 PM,0,0
6962181067,5/8/2016 8:00:00 PM,0,0
6962181067,5/8/2016 9:00:00 PM,0,0
6962181067,5/8/2016 10:00:00 PM,0,0
6962181067,5/8/2016 11:00:00 PM,2,0.033333
6962181067,5/9/2016 12:00:00 AM,0,0
6962181067,5/9/2016 1:00:00 AM,0,0
6962181067,5/9/2016 2:00:00 AM,0,0
6962181067,5/9/2016 3:00:00 AM,0,0
6962181067,5/9/2016 4:00:00 AM,0,0
6962181067,5/9/2016 5:00:00 AM,0,0
6962181067,5/9/2016 6:00:00 AM,0,0
6962181067,5/9/2016 7:00:00 AM,1,0.016667
6962181067,5/9/2016 8:00:00 AM,33,0.55
6962181067,5/9/2016 9:00:00 AM,45,0.75
6962181067,5/9/2016 10:00:00 AM,112,1.866667
6962181067,5/9/2016 11:00:00 AM,26,0.433333
6962181067,5/9/2016 12:00:00 PM,18,0.3
6962181067,5/9/2016 1:00:00 PM,4,0.066667
6962181067,5/9/2016 2:00:00 PM,11,0.183333
6962181067,5/9/2016 3:00:00 PM,2,0.033333
6962181067,5/9/2016 4:00:00 PM,10,0.166667
6962181067,5/9/2016 5:00:00 PM,39,0.65
6962181067,5/9/2016 6:00:00 PM,8,0.133333
6962181067,5/9/2016 7:00:00 PM,80,1.333333
6962181067,5/9/2016 8:00:00 PM,3,0.05
6962181067,5/9/2016 9:00:00 PM,5,0.083333
6962181067,5/9/2016 10:00:00 PM,5,0.083333
6962181067,5/9/2016 11:00:00 PM,0,0
6962181067,5/10/2016 12:00:00 AM,2,0.033333
6962181067,5/10/2016 1:00:00 AM,1,0.016667
6962181067,5/10/2016 2:00:00 AM,1,0.016667
6962181067,5/10/2016 3:00:00 AM,0,0
6962181067,5/10/2016 4:00:00 AM,0,0
6962181067,5/10/2016 5:00:00 AM,0,0
6962181067,5/10/2016 6:00:00 AM,2,0.033333
6962181067,5/10/2016 7:00:00 AM,76,1.266667
6962181067,5/10/2016 8:00:00 AM,19,0.316667
6962181067,5/10/2016 9:00:00 AM,76,1.266667
6962181067,5/10/2016 10:00:00 AM,139,2.316667
6962181067,5/10/2016 11:00:00 AM,38,0.633333
6962181067,5/10/2016 12:00:00 PM,8,0.133333
6962181067,5/10/2016 1:00:00 PM,3,0.05
6962181067,5/10/2016 2:00:00 PM,7,0.116667
6962181067,5/10/2016 3:00:00 PM,14,0.233333
6962181067,5/10/2016 4:00:00 PM,51,0.85
6962181067,5/10/2016 5:00:00 PM,32,0.533333
6962181067,5/10/2016 6:00:00 PM,30,0.5
6962181067,5/10/2016 7:00:00 PM,24,0.4
6962181067,5/10/2016 8:00:00 PM,0,0
6962181067,5/10/2016 9:00:00 PM,2,0.033333
6962181067,5/10/2016 10:00:00 PM,3,0.05
6962181067,5/10/2016 11:00:00 PM,1,0.016667
6962181067,5/11/2016 12:00:00 AM,0,0
6962181067,5/11/2016 1:00:00 AM,0,0
6962181067,5/11/2016 2:00:00 AM,0,0
6962181067,5/11/2016 3:00:00 AM,0,0
6962181067,5/11/2016 4:00:00 AM,0,0
6962181067,5/11/2016 5:00:00 AM,2,0.033333
6962181067,5/11/2016 6:00:00 AM,0,0
6962181067,5/11/2016 7:00:00 AM,4,0.066667
6962181067,5/11/2016 8:00:00 AM,33,0.55
6962181067,5/11/2016 9:00:00 AM,96,1.6
6962181067,5/11/2016 10:00:00 AM,20,0.333333
6962181067,5/11/2016 11:00:00 AM,11,0.183333
6962181067,5/11/2016 12:00:00 PM,23,0.383333
6962181067,5/11/2016 1:00:00 PM,0,0
6962181067,5/11/2016 2:00:00 PM,2,0.033333
6962181067,5/11/2016 3:00:00 PM,18,0.3
6962181067,5/11/2016 4:00:00 PM,18,0.3
6962181067,5/11/2016 5:00:00 PM,10,0.166667
6962181067,5/11/2016 6:00:00 PM,5,0.083333
6962181067,5/11/2016 7:00:00 PM,9,0.15
6962181067,5/11/2016 8:00:00 PM,13,0.216667
6962181067,5/11/2016 9:00:00 PM,11,0.183333
6962181067,5/11/2016 10:00:00 PM,9,0.15
6962181067,5/11/2016 11:00:00 PM,1,0.016667
6962181067,5/12/2016 12:00:00 AM,0,0
6962181067,5/12/2016 1:00:00 AM,2,0.033333
6962181067,5/12/2016 2:00:00 AM,0,0
6962181067,5/12/2016 3:00:00 AM,0,0
6962181067,5/12/2016 4:00:00 AM,0,0
6962181067,5/12/2016 5:00:00 AM,0,0
6962181067,5/12/2016 6:00:00 AM,0,0
6962181067,5/12/2016 7:00:00 AM,0,0
6962181067,5/12/2016 8:00:00 AM,32,0.533333
6962181067,5/12/2016 9:00:00 AM,29,0.483333
6962181067,5/12/2016 10:00:00 AM,34,0.566667
6962181067,5/12/2016 11:00:00 AM,24,0.4
7007744171,4/12/2016 12:00:00 AM,0,0
7007744171,4/12/2016 1:00:00 AM,0,0
7007744171,4/12/2016 2:00:00 AM,0,0
7007744171,4/12/2016 3:00:00 AM,0,0
7007744171,4/12/2016 4:00:00 AM,0,0
7007744171,4/12/2016 5:00:00 AM,0,0
7007744171,4/12/2016 6:00:00 AM,28,0.466667
7007744171,4/12/2016 7:00:00 AM,109,1.816667
7007744171,4/12/2016 8:00:00 AM,108,1.8
7007744171,4/12/2016 9:00:00 AM,37,0.616667
7007744171,4/12/2016 10:00:00 AM,39,0.65
7007744171,4/12/2016 11:00:00 AM,38,0.633333
7007744171,4/12/2016 12:00:00 PM,14,0.233333
7007744171,4/12/2016 1:00:00 PM,18,0.3
7007744171,4/12/2016 2:00:00 PM,9,0.15
7007744171,4/12/2016 3:00:00 PM,25,0.416667
7007744171,4/12/2016 4:00:00 PM,44,0.733333
7007744171,4/12/2016 5:00:00 PM,26,0.433333
7007744171,4/12/2016 6:00:00 PM,18,0.3
7007744171,4/12/2016 7:00:00 PM,17,0.283333
7007744171,4/12/2016 8:00:00 PM,0,0
7007744171,4/12/2016 9:00:00 PM,0,0
7007744171,4/12/2016 10:00:00 PM,0,0
7007744171,4/12/2016 11:00:00 PM,0,0
7007744171,4/13/2016 12:00:00 AM,0,0
7007744171,4/13/2016 1:00:00 AM,0,0
7007744171,4/13/2016 2:00:00 AM,0,0
7007744171,4/13/2016 3:00:00 AM,0,0
7007744171,4/13/2016 4:00:00 AM,0,0
7007744171,4/13/2016 5:00:00 AM,1,0.016667
7007744171,4/13/2016 6:00:00 AM,34,0.566667
7007744171,4/13/2016 7:00:00 AM,20,0.333333
7007744171,4/13/2016 8:00:00 AM,170,2.833333
7007744171,4/13/2016 9:00:00 AM,67,1.116667
7007744171,4/13/2016 10:00:00 AM,13,0.216667
7007744171,4/13/2016 11:00:00 AM,29,0.483333
7007744171,4/13/2016 12:00:00 PM,17,0.283333
7007744171,4/13/2016 1:00:00 PM,14,0.233333
7007744171,4/13/2016 2:00:00 PM,12,0.2
7007744171,4/13/2016 3:00:00 PM,22,0.366667
7007744171,4/13/2016 4:00:00 PM,41,0.683333
7007744171,4/13/2016 5:00:00 PM,14,0.233333
7007744171,4/13/2016 6:00:00 PM,10,0.166667
7007744171,4/13/2016 7:00:00 PM,6,0.1
7007744171,4/13/2016 8:00:00 PM,3,0.05
7007744171,4/13/2016 9:00:00 PM,0,0
7007744171,4/13/2016 10:00:00 PM,0,0
7007744171,4/13/2016 11:00:00 PM,0,0
7007744171,4/14/2016 12:00:00 AM,0,0
7007744171,4/14/2016 1:00:00 AM,0,0
7007744171,4/14/2016 2:00:00 AM,0,0
7007744171,4/14/2016 3:00:00 AM,0,0
7007744171,4/14/2016 4:00:00 AM,0,0
7007744171,4/14/2016 5:00:00 AM,0,0
7007744171,4/14/2016 6:00:00 AM,40,0.666667
7007744171,4/14/2016 7:00:00 AM,15,0.25
7007744171,4/14/2016 8:00:00 AM,127,2.116667
7007744171,4/14/2016 9:00:00 AM,27,0.45
7007744171,4/14/2016 10:00:00 AM,8,0.133333
7007744171,4/14/2016 11:00:00 AM,30,0.5
7007744171,4/14/2016 12:00:00 PM,20,0.333333
7007744171,4/14/2016 1:00:00 PM,3,0.05
7007744171,4/14/2016 2:00:00 PM,4,0.066667
7007744171,4/14/2016 3:00:00 PM,16,0.266667
7007744171,4/14/2016 4:00:00 PM,14,0.233333
7007744171,4/14/2016 5:00:00 PM,9,0.15
7007744171,4/14/2016 6:00:00 PM,34,0.566667
7007744171,4/14/2016 7:00:00 PM,52,0.866667
7007744171,4/14/2016 8:00:00 PM,17,0.283333
7007744171,4/14/2016 9:00:00 PM,2,0.033333
7007744171,4/14/2016 10:00:00 PM,0,0
7007744171,4/14/2016 11:00:00 PM,0,0
7007744171,4/15/2016 12:00:00 AM,0,0
7007744171,4/15/2016 1:00:00 AM,0,0
7007744171,4/15/2016 2:00:00 AM,0,0
7007744171,4/15/2016 3:00:00 AM,0,0
7007744171,4/15/2016 4:00:00 AM,0,0
7007744171,4/15/2016 5:00:00 AM,0,0
7007744171,4/15/2016 6:00:00 AM,27,0.45
7007744171,4/15/2016 7:00:00 AM,27,0.45
7007744171,4/15/2016 8:00:00 AM,34,0.566667
7007744171,4/15/2016 9:00:00 AM,16,0.266667
7007744171,4/15/2016 10:00:00 AM,20,0.333333
7007744171,4/15/2016 11:00:00 AM,25,0.416667
7007744171,4/15/2016 12:00:00 PM,18,0.3
7007744171,4/15/2016 1:00:00 PM,4,0.066667
7007744171,4/15/2016 2:00:00 PM,2,0.033333
7007744171,4/15/2016 3:00:00 PM,7,0.116667
7007744171,4/15/2016 4:00:00 PM,6,0.1
7007744171,4/15/2016 5:00:00 PM,15,0.25
7007744171,4/15/2016 6:00:00 PM,1,0.016667
7007744171,4/15/2016 7:00:00 PM,0,0
7007744171,4/15/2016 8:00:00 PM,0,0
7007744171,4/15/2016 9:00:00 PM,0,0
7007744171,4/15/2016 10:00:00 PM,0,0
7007744171,4/15/2016 11:00:00 PM,0,0
7007744171,4/16/2016 12:00:00 AM,0,0
7007744171,4/16/2016 1:00:00 AM,0,0
7007744171,4/16/2016 2:00:00 AM,0,0
7007744171,4/16/2016 3:00:00 AM,0,0
7007744171,4/16/2016 4:00:00 AM,0,0
7007744171,4/16/2016 5:00:00 AM,0,0
7007744171,4/16/2016 6:00:00 AM,2,0.033333
7007744171,4/16/2016 7:00:00 AM,27,0.45
7007744171,4/16/2016 8:00:00 AM,8,0.133333
7007744171,4/16/2016 9:00:00 AM,13,0.216667
7007744171,4/16/2016 10:00:00 AM,9,0.15
7007744171,4/16/2016 11:00:00 AM,13,0.216667
7007744171,4/16/2016 12:00:00 PM,5,0.083333
7007744171,4/16/2016 1:00:00 PM,11,0.183333
7007744171,4/16/2016 2:00:00 PM,0,0
7007744171,4/16/2016 3:00:00 PM,9,0.15
7007744171,4/16/2016 4:00:00 PM,25,0.416667
7007744171,4/16/2016 5:00:00 PM,26,0.433333
7007744171,4/16/2016 6:00:00 PM,23,0.383333
7007744171,4/16/2016 7:00:00 PM,18,0.3
7007744171,4/16/2016 8:00:00 PM,11,0.183333
7007744171,4/16/2016 9:00:00 PM,3,0.05
7007744171,4/16/2016 10:00:00 PM,0,0
7007744171,4/16/2016 11:00:00 PM,0,0
7007744171,4/17/2016 12:00:00 AM,0,0
7007744171,4/17/2016 1:00:00 AM,0,0
7007744171,4/17/2016 2:00:00 AM,0,0
7007744171,4/17/2016 3:00:00 AM,0,0
7007744171,4/17/2016 4:00:00 AM,0,0
7007744171,4/17/2016 5:00:00 AM,0,0
7007744171,4/17/2016 6:00:00 AM,13,0.216667
7007744171,4/17/2016 7:00:00 AM,48,0.8
7007744171,4/17/2016 8:00:00 AM,36,0.6
7007744171,4/17/2016 9:00:00 AM,48,0.8
7007744171,4/17/2016 10:00:00 AM,22,0.366667
7007744171,4/17/2016 11:00:00 AM,19,0.316667
7007744171,4/17/2016 12:00:00 PM,7,0.116667
7007744171,4/17/2016 1:00:00 PM,12,0.2
7007744171,4/17/2016 2:00:00 PM,0,0
7007744171,4/17/2016 3:00:00 PM,9,0.15
7007744171,4/17/2016 4:00:00 PM,30,0.5
7007744171,4/17/2016 5:00:00 PM,19,0.316667
7007744171,4/17/2016 6:00:00 PM,21,0.35
7007744171,4/17/2016 7:00:00 PM,17,0.283333
7007744171,4/17/2016 8:00:00 PM,4,0.066667
7007744171,4/17/2016 9:00:00 PM,0,0
7007744171,4/17/2016 10:00:00 PM,0,0
7007744171,4/17/2016 11:00:00 PM,0,0
7007744171,4/18/2016 12:00:00 AM,0,0
7007744171,4/18/2016 1:00:00 AM,0,0
7007744171,4/18/2016 2:00:00 AM,0,0
7007744171,4/18/2016 3:00:00 AM,0,0
7007744171,4/18/2016 4:00:00 AM,0,0
7007744171,4/18/2016 5:00:00 AM,0,0
7007744171,4/18/2016 6:00:00 AM,34,0.566667
7007744171,4/18/2016 7:00:00 AM,20,0.333333
7007744171,4/18/2016 8:00:00 AM,157,2.616667
7007744171,4/18/2016 9:00:00 AM,54,0.9
7007744171,4/18/2016 10:00:00 AM,86,1.433333
7007744171,4/18/2016 11:00:00 AM,14,0.233333
7007744171,4/18/2016 12:00:00 PM,13,0.216667
7007744171,4/18/2016 1:00:00 PM,10,0.166667
7007744171,4/18/2016 2:00:00 PM,13,0.216667
7007744171,4/18/2016 3:00:00 PM,34,0.566667
7007744171,4/18/2016 4:00:00 PM,30,0.5
7007744171,4/18/2016 5:00:00 PM,3,0.05
7007744171,4/18/2016 6:00:00 PM,1,0.016667
7007744171,4/18/2016 7:00:00 PM,12,0.2
7007744171,4/18/2016 8:00:00 PM,4,0.066667
7007744171,4/18/2016 9:00:00 PM,2,0.033333
7007744171,4/18/2016 10:00:00 PM,3,0.05
7007744171,4/18/2016 11:00:00 PM,0,0
7007744171,4/19/2016 12:00:00 AM,0,0
7007744171,4/19/2016 1:00:00 AM,0,0
7007744171,4/19/2016 2:00:00 AM,0,0
7007744171,4/19/2016 3:00:00 AM,0,0
7007744171,4/19/2016 4:00:00 AM,0,0
7007744171,4/19/2016 5:00:00 AM,0,0
7007744171,4/19/2016 6:00:00 AM,18,0.3
7007744171,4/19/2016 7:00:00 AM,66,1.1
7007744171,4/19/2016 8:00:00 AM,156,2.6
7007744171,4/19/2016 9:00:00 AM,33,0.55
7007744171,4/19/2016 10:00:00 AM,20,0.333333
7007744171,4/19/2016 11:00:00 AM,26,0.433333
7007744171,4/19/2016 12:00:00 PM,9,0.15
7007744171,4/19/2016 1:00:00 PM,0,0
7007744171,4/19/2016 2:00:00 PM,13,0.216667
7007744171,4/19/2016 3:00:00 PM,18,0.3
7007744171,4/19/2016 4:00:00 PM,17,0.283333
7007744171,4/19/2016 5:00:00 PM,43,0.716667
7007744171,4/19/2016 6:00:00 PM,34,0.566667
7007744171,4/19/2016 7:00:00 PM,32,0.533333
7007744171,4/19/2016 8:00:00 PM,10,0.166667
7007744171,4/19/2016 9:00:00 PM,2,0.033333
7007744171,4/19/2016 10:00:00 PM,0,0
7007744171,4/19/2016 11:00:00 PM,0,0
7007744171,4/20/2016 12:00:00 AM,0,0
7007744171,4/20/2016 1:00:00 AM,0,0
7007744171,4/20/2016 2:00:00 AM,0,0
7007744171,4/20/2016 3:00:00 AM,0,0
7007744171,4/20/2016 4:00:00 AM,0,0
7007744171,4/20/2016 5:00:00 AM,0,0
7007744171,4/20/2016 6:00:00 AM,32,0.533333
7007744171,4/20/2016 7:00:00 AM,23,0.383333
7007744171,4/20/2016 8:00:00 AM,174,2.9
7007744171,4/20/2016 9:00:00 AM,87,1.45
7007744171,4/20/2016 10:00:00 AM,5,0.083333
7007744171,4/20/2016 11:00:00 AM,30,0.5
7007744171,4/20/2016 12:00:00 PM,20,0.333333
7007744171,4/20/2016 1:00:00 PM,18,0.3
7007744171,4/20/2016 2:00:00 PM,29,0.483333
7007744171,4/20/2016 3:00:00 PM,4,0.066667
7007744171,4/20/2016 4:00:00 PM,21,0.35
7007744171,4/20/2016 5:00:00 PM,23,0.383333
7007744171,4/20/2016 6:00:00 PM,45,0.75
7007744171,4/20/2016 7:00:00 PM,47,0.783333
7007744171,4/20/2016 8:00:00 PM,35,0.583333
7007744171,4/20/2016 9:00:00 PM,0,0
7007744171,4/20/2016 10:00:00 PM,0,0
7007744171,4/20/2016 11:00:00 PM,0,0
7007744171,4/21/2016 12:00:00 AM,0,0
7007744171,4/21/2016 1:00:00 AM,0,0
7007744171,4/21/2016 2:00:00 AM,0,0
7007744171,4/21/2016 3:00:00 AM,0,0
7007744171,4/21/2016 4:00:00 AM,0,0
7007744171,4/21/2016 5:00:00 AM,0,0
7007744171,4/21/2016 6:00:00 AM,38,0.633333
7007744171,4/21/2016 7:00:00 AM,23,0.383333
7007744171,4/21/2016 8:00:00 AM,137,2.283333
7007744171,4/21/2016 9:00:00 AM,68,1.133333
7007744171,4/21/2016 10:00:00 AM,27,0.45
7007744171,4/21/2016 11:00:00 AM,14,0.233333
7007744171,4/21/2016 12:00:00 PM,19,0.316667
7007744171,4/21/2016 1:00:00 PM,46,0.766667
7007744171,4/21/2016 2:00:00 PM,18,0.3
7007744171,4/21/2016 3:00:00 PM,15,0.25
7007744171,4/21/2016 4:00:00 PM,27,0.45
7007744171,4/21/2016 5:00:00 PM,18,0.3
7007744171,4/21/2016 6:00:00 PM,13,0.216667
7007744171,4/21/2016 7:00:00 PM,12,0.2
7007744171,4/21/2016 8:00:00 PM,5,0.083333
7007744171,4/21/2016 9:00:00 PM,5,0.083333
7007744171,4/21/2016 10:00:00 PM,0,0
7007744171,4/21/2016 11:00:00 PM,0,0
7007744171,4/22/2016 12:00:00 AM,0,0
7007744171,4/22/2016 1:00:00 AM,0,0
7007744171,4/22/2016 2:00:00 AM,0,0
7007744171,4/22/2016 3:00:00 AM,0,0
7007744171,4/22/2016 4:00:00 AM,0,0
7007744171,4/22/2016 5:00:00 AM,0,0
7007744171,4/22/2016 6:00:00 AM,15,0.25
7007744171,4/22/2016 7:00:00 AM,14,0.233333
7007744171,4/22/2016 8:00:00 AM,153,2.55
7007744171,4/22/2016 9:00:00 AM,47,0.783333
7007744171,4/22/2016 10:00:00 AM,3,0.05
7007744171,4/22/2016 11:00:00 AM,18,0.3
7007744171,4/22/2016 12:00:00 PM,18,0.3
7007744171,4/22/2016 1:00:00 PM,18,0.3
7007744171,4/22/2016 2:00:00 PM,14,0.233333
7007744171,4/22/2016 3:00:00 PM,10,0.166667
7007744171,4/22/2016 4:00:00 PM,58,0.966667
7007744171,4/22/2016 5:00:00 PM,61,1.016667
7007744171,4/22/2016 6:00:00 PM,16,0.266667
7007744171,4/22/2016 7:00:00 PM,87,1.45
7007744171,4/22/2016 8:00:00 PM,21,0.35
7007744171,4/22/2016 9:00:00 PM,0,0
7007744171,4/22/2016 10:00:00 PM,0,0
7007744171,4/22/2016 11:00:00 PM,0,0
7007744171,4/23/2016 12:00:00 AM,0,0
7007744171,4/23/2016 1:00:00 AM,0,0
7007744171,4/23/2016 2:00:00 AM,0,0
7007744171,4/23/2016 3:00:00 AM,0,0
7007744171,4/23/2016 4:00:00 AM,0,0
7007744171,4/23/2016 5:00:00 AM,0,0
7007744171,4/23/2016 6:00:00 AM,23,0.383333
7007744171,4/23/2016 7:00:00 AM,31,0.516667
7007744171,4/23/2016 8:00:00 AM,52,0.866667
7007744171,4/23/2016 9:00:00 AM,9,0.15
7007744171,4/23/2016 10:00:00 AM,15,0.25
7007744171,4/23/2016 11:00:00 AM,72,1.2
7007744171,4/23/2016 12:00:00 PM,33,0.55
7007744171,4/23/2016 1:00:00 PM,44,0.733333
7007744171,4/23/2016 2:00:00 PM,0,0
7007744171,4/23/2016 3:00:00 PM,0,0
7007744171,4/23/2016 4:00:00 PM,0,0
7007744171,4/23/2016 5:00:00 PM,0,0
7007744171,4/23/2016 6:00:00 PM,0,0
7007744171,4/23/2016 7:00:00 PM,0,0
7007744171,4/23/2016 8:00:00 PM,0,0
7007744171,4/23/2016 9:00:00 PM,0,0
7007744171,4/23/2016 10:00:00 PM,0,0
7007744171,4/23/2016 11:00:00 PM,0,0
7007744171,4/24/2016 12:00:00 AM,0,0
7007744171,4/24/2016 1:00:00 AM,0,0
7007744171,4/24/2016 2:00:00 AM,0,0
7007744171,4/24/2016 3:00:00 AM,0,0
7007744171,4/24/2016 4:00:00 AM,0,0
7007744171,4/24/2016 5:00:00 AM,0,0
7007744171,4/24/2016 6:00:00 AM,19,0.316667
7007744171,4/24/2016 7:00:00 AM,32,0.533333
7007744171,4/24/2016 8:00:00 AM,33,0.55
7007744171,4/24/2016 9:00:00 AM,50,0.833333
7007744171,4/24/2016 10:00:00 AM,54,0.9
7007744171,4/24/2016 11:00:00 AM,24,0.4
7007744171,4/24/2016 12:00:00 PM,38,0.633333
7007744171,4/24/2016 1:00:00 PM,54,0.9
7007744171,4/24/2016 2:00:00 PM,46,0.766667
7007744171,4/24/2016 3:00:00 PM,52,0.866667
7007744171,4/24/2016 4:00:00 PM,17,0.283333
7007744171,4/24/2016 5:00:00 PM,0,0
7007744171,4/24/2016 6:00:00 PM,0,0
7007744171,4/24/2016 7:00:00 PM,0,0
7007744171,4/24/2016 8:00:00 PM,0,0
7007744171,4/24/2016 9:00:00 PM,0,0
7007744171,4/24/2016 10:00:00 PM,0,0
7007744171,4/24/2016 11:00:00 PM,0,0
7007744171,4/25/2016 12:00:00 AM,0,0
7007744171,4/25/2016 1:00:00 AM,0,0
7007744171,4/25/2016 2:00:00 AM,0,0
7007744171,4/25/2016 3:00:00 AM,0,0
7007744171,4/25/2016 4:00:00 AM,0,0
7007744171,4/25/2016 5:00:00 AM,0,0
7007744171,4/25/2016 6:00:00 AM,33,0.55
7007744171,4/25/2016 7:00:00 AM,89,1.483333
7007744171,4/25/2016 8:00:00 AM,114,1.9
7007744171,4/25/2016 9:00:00 AM,76,1.266667
7007744171,4/25/2016 10:00:00 AM,59,0.983333
7007744171,4/25/2016 11:00:00 AM,13,0.216667
7007744171,4/25/2016 12:00:00 PM,44,0.733333
7007744171,4/25/2016 1:00:00 PM,38,0.633333
7007744171,4/25/2016 2:00:00 PM,16,0.266667
7007744171,4/25/2016 3:00:00 PM,15,0.25
7007744171,4/25/2016 4:00:00 PM,5,0.083333
7007744171,4/25/2016 5:00:00 PM,17,0.283333
7007744171,4/25/2016 6:00:00 PM,29,0.483333
7007744171,4/25/2016 7:00:00 PM,4,0.066667
7007744171,4/25/2016 8:00:00 PM,28,0.466667
7007744171,4/25/2016 9:00:00 PM,0,0
7007744171,4/25/2016 10:00:00 PM,0,0
7007744171,4/25/2016 11:00:00 PM,0,0
7007744171,4/26/2016 12:00:00 AM,0,0
7007744171,4/26/2016 1:00:00 AM,0,0
7007744171,4/26/2016 2:00:00 AM,0,0
7007744171,4/26/2016 3:00:00 AM,0,0
7007744171,4/26/2016 4:00:00 AM,0,0
7007744171,4/26/2016 5:00:00 AM,0,0
7007744171,4/26/2016 6:00:00 AM,35,0.583333
7007744171,4/26/2016 7:00:00 AM,25,0.416667
7007744171,4/26/2016 8:00:00 AM,4,0.066667
7007744171,4/26/2016 9:00:00 AM,36,0.6
7007744171,4/26/2016 10:00:00 AM,60,1
7007744171,4/26/2016 11:00:00 AM,43,0.716667
7007744171,4/26/2016 12:00:00 PM,90,1.5
7007744171,4/26/2016 1:00:00 PM,17,0.283333
7007744171,4/26/2016 2:00:00 PM,10,0.166667
7007744171,4/26/2016 3:00:00 PM,30,0.5
7007744171,4/26/2016 4:00:00 PM,39,0.65
7007744171,4/26/2016 5:00:00 PM,35,0.583333
7007744171,4/26/2016 6:00:00 PM,26,0.433333
7007744171,4/26/2016 7:00:00 PM,6,0.1
7007744171,4/26/2016 8:00:00 PM,6,0.1
7007744171,4/26/2016 9:00:00 PM,14,0.233333
7007744171,4/26/2016 10:00:00 PM,38,0.633333
7007744171,4/26/2016 11:00:00 PM,2,0.033333
7007744171,4/27/2016 12:00:00 AM,0,0
7007744171,4/27/2016 1:00:00 AM,0,0
7007744171,4/27/2016 2:00:00 AM,0,0
7007744171,4/27/2016 3:00:00 AM,0,0
7007744171,4/27/2016 4:00:00 AM,0,0
7007744171,4/27/2016 5:00:00 AM,0,0
7007744171,4/27/2016 6:00:00 AM,35,0.583333
7007744171,4/27/2016 7:00:00 AM,28,0.466667
7007744171,4/27/2016 8:00:00 AM,150,2.5
7007744171,4/27/2016 9:00:00 AM,58,0.966667
7007744171,4/27/2016 10:00:00 AM,12,0.2
7007744171,4/27/2016 11:00:00 AM,26,0.433333
7007744171,4/27/2016 12:00:00 PM,26,0.433333
7007744171,4/27/2016 1:00:00 PM,27,0.45
7007744171,4/27/2016 2:00:00 PM,11,0.183333
7007744171,4/27/2016 3:00:00 PM,44,0.733333
7007744171,4/27/2016 4:00:00 PM,23,0.383333
7007744171,4/27/2016 5:00:00 PM,42,0.7
7007744171,4/27/2016 6:00:00 PM,13,0.216667
7007744171,4/27/2016 7:00:00 PM,10,0.166667
7007744171,4/27/2016 8:00:00 PM,6,0.1
7007744171,4/27/2016 9:00:00 PM,0,0
7007744171,4/27/2016 10:00:00 PM,0,0
7007744171,4/27/2016 11:00:00 PM,0,0
7007744171,4/28/2016 12:00:00 AM,0,0
7007744171,4/28/2016 1:00:00 AM,0,0
7007744171,4/28/2016 2:00:00 AM,0,0
7007744171,4/28/2016 3:00:00 AM,0,0
7007744171,4/28/2016 4:00:00 AM,0,0
7007744171,4/28/2016 5:00:00 AM,0,0
7007744171,4/28/2016 6:00:00 AM,27,0.45
7007744171,4/28/2016 7:00:00 AM,28,0.466667
7007744171,4/28/2016 8:00:00 AM,42,0.7
7007744171,4/28/2016 9:00:00 AM,56,0.933333
7007744171,4/28/2016 10:00:00 AM,87,1.45
7007744171,4/28/2016 11:00:00 AM,61,1.016667
7007744171,4/28/2016 12:00:00 PM,28,0.466667
7007744171,4/28/2016 1:00:00 PM,36,0.6
7007744171,4/28/2016 2:00:00 PM,15,0.25
7007744171,4/28/2016 3:00:00 PM,10,0.166667
7007744171,4/28/2016 4:00:00 PM,17,0.283333
7007744171,4/28/2016 5:00:00 PM,9,0.15
7007744171,4/28/2016 6:00:00 PM,17,0.283333
7007744171,4/28/2016 7:00:00 PM,28,0.466667
7007744171,4/28/2016 8:00:00 PM,18,0.3
7007744171,4/28/2016 9:00:00 PM,2,0.033333
7007744171,4/28/2016 10:00:00 PM,0,0
7007744171,4/28/2016 11:00:00 PM,0,0
7007744171,4/29/2016 12:00:00 AM,0,0
7007744171,4/29/2016 1:00:00 AM,0,0
7007744171,4/29/2016 2:00:00 AM,0,0
7007744171,4/29/2016 3:00:00 AM,0,0
7007744171,4/29/2016 4:00:00 AM,0,0
7007744171,4/29/2016 5:00:00 AM,0,0
7007744171,4/29/2016 6:00:00 AM,23,0.383333
