,Tweet,Timestamp
746,"RT @BioCubaFarma: La industria biofarmacéutica cubana entregará al @MINSAPCuba, poco más de 6 millones de dosis (entre las vacunas #Abdala…",2021-12-23 13:02:18+00:00
747,#COVID19 #Christmas #Omicron https://t.co/6lo63RXPEK,2021-12-23 13:02:18+00:00
748,"RT @imperialcollege: Our latest @ReactStudy has found a recent sharp rise of #COVID19 infections in England, coinciding with the rapid spre…",2021-12-23 13:02:18+00:00
749,"RT @TRY1E2dlY7yAA3p: 남아공, 요하네스버그 22/12/21

#Omicron 공포에 두려워 떠는 사람들😂

여러분 판데믹 종지부 찍었습니다!
현지 축제 분위기 잘봤습니다😎🎶🍺",2021-12-23 13:02:18+00:00
750,"RT @xpresstn: 🔊 33 more people tested positive for #Omicronvariant, taking total cases of #Omicron in TN to 34

🔊 FIR against #Maridhas qua…",2021-12-23 13:02:16+00:00
751,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:02:15+00:00
752,"#CABINADIREGIA #omicron finalmente viene introdotto l’obbligo di Ffp2 in cinema, teatri e per eventi sportivi, nonc… https://t.co/ZJgydOzf8N",2021-12-23 13:02:14+00:00
753,"RT @SafeEdForAll_UK: More than a million of us are suffering with long Covid – yet still it’s not taken seriously 

@Dr2NisreenAlwan @LongC…",2021-12-23 13:02:14+00:00
754,"RT @Covid19Place: Malaysia: Thu, 23 Dec - Covid19 Update
https://t.co/m1a19px3Yi
Live Update: Cases by Cities &amp; Areas
@jpmgov_ @mynadma @Kh…",2021-12-23 13:02:14+00:00
755,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:02:14+00:00
756,"300 
#Omicron",2021-12-23 13:02:12+00:00
757,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:02:12+00:00
758,A three-dose course of #AstraZeneca's COVID-19 vaccine is effective against the rapidly-spreading #Omicron… https://t.co/ztdbkSkQGv,2021-12-23 13:02:10+00:00
759,RT @HeleneFontanaud: Rions un peu avec le @canardenchaine et @Coolstand #covid #omicron 1/2 ⤵️ https://t.co/qQhCDCE7RB,2021-12-23 13:02:10+00:00
760,"RT @DrEricDing: UK 🇬🇧 hospitalizations spiking —now the highest in over 6 months. But mild you ask? ➡️Even if it’s 50% milder, but you doub…",2021-12-23 13:02:09+00:00
761,"RT @DrDomPimenta: A: THREE TIMES AS MANY. 

Hypothetical: 
Chance of being hit: 4 in 100, 100 people go outside - 4 people get hit

Changes…",2021-12-23 13:02:09+00:00
762,"ओमिक्रॉन वेरिएंट को लेकर केन्द्र अलर्ट, थोड़ी देर में होगी पीएम मोदी की समीक्षा बैठक
@PMOIndia @PMO_NaMo @BJP4India… https://t.co/nlOnc5M5pd",2021-12-23 13:02:08+00:00
763,"RT @miamalan: Waasila Jassat, @nicd_sa:
The huge increase of COVID cases in the #Omicron wave hasn't translated into a corresponding increa…",2021-12-23 13:02:06+00:00
764,"RT @IndependentSage: ***NEW***

In December 2020 the government failed to plan ahead, resulting in the chaotic opening of schools for one d…",2021-12-23 13:02:04+00:00
765,"Guys it's here 4th covid Vax....
And they are not stopping that's what the next lockdown is all about, whether the… https://t.co/uEdpeXcr4l",2021-12-23 13:02:04+00:00
766,"RT @RobertTyreBute: Donald MacLeod allowed to make ""scaremongering"" allegations &amp; slates the ScotGov with reference to studies on severity…",2021-12-23 13:02:03+00:00
767,"Le nb de cas explose mais les hospitalisations restent stables. 
L’ #omicron c’est une grippette https://t.co/tU8gascVem",2021-12-23 13:02:03+00:00
768,"RT @Gupta_Shivanii: #Delhi records highest daily #COVID19 cases in six months; genome test of all positive samples. 
So far 28 #Omicron cas…",2021-12-23 13:02:03+00:00
769,"RT @LMaledetta: O ci ribelliamo TUTTI 🌿
O ci schiavizzeranno TUTTTI ❌
Non c'è un'altra via d'uscita. 
#Draghi #CABINADIREGIA #Omicron #Cris…",2021-12-23 13:02:02+00:00
770,"RT @garrethmcdaid: Right now, the SCIENCE is telling us #Omicron COVID19 is super mild and is unlikely to cause any significant problems in…",2021-12-23 13:02:01+00:00
771,"RT @KrutikaKuppalli: It needs repeating, but it’s too early to say  #Omicron causes less severe disease compared to other variants. Cases a…",2021-12-23 13:02:01+00:00
772,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:02:01+00:00
773,"RT @arabnewspk: #AstraZeneca says third shot of its #COVID19 vaccine effectively neutralized #omicron variant during a recent study, as Pak…",2021-12-23 13:02:00+00:00
774,"Discovery of #Omicron coronavirus variant underlines the importance of a stronger EU #Health Union, drawing on less… https://t.co/Wn69A3asvt",2021-12-23 13:02:00+00:00
775,"RT @DSant65: #Draghibugiardo ""L’arrivo della variante #Omicron, che gli scienziati ci dicono essere molto più contagiosa delle precedenti,…",2021-12-23 13:01:59+00:00
776,"Ich habe es tatsächlich geschafft, mich in Zeiten von “OMICRON-Tsunami“ und “OMICRON-WAND“ mit ordinären Erkältungs… https://t.co/r1SuIGYwTL",2021-12-23 13:01:59+00:00
777,"RT @WIONews: According to a new survey, the risk of hospitalisation for #Omicron patients is 40-45% lower than for those infected with the…",2021-12-23 13:01:57+00:00
778,"RT @trishgreenhalgh: #Omicron is spreading fast. WHAT CAN YOU DO?
Great new animation from @VickiGSP https://t.co/wxgs0omiep",2021-12-23 13:01:54+00:00
779,"RT @Newsbox_India: 🇬🇧 UK reports 106,122 new coronavirus cases, the biggest one-day increase on record.

🇦🇺 Australia reports 8,000 new COV…",2021-12-23 13:01:53+00:00
780,RT @Autoextragti: El próximo año todo el mundo en la  #F1 debe tener obligatoriamente las vacunas contra el  #COVID19 La organización no qu…,2021-12-23 13:01:53+00:00
781,"RT @BorderMira: Fazit der Doku auf #ServusTV:
Es ist ein Experiment. 
Die Impfung ist kriminell. 
Die Durchseuchung wäre das Beste.
Bin ein…",2021-12-23 13:01:52+00:00
782,"#Hernando Cevallos, titular de Salud, afirma que la presencia de #Ómicron es comunitaria. Exhorta a las personas a… https://t.co/b5WlvdrViF",2021-12-23 13:01:52+00:00
783,"RT @Newsbox_India: #COVID19 Update :

🇺🇸 USA reports 243,000 new cases ,2,057 de@ths and 1000+ hospitalisations in 24hrs.‼️

🇫🇷 France repo…",2021-12-23 13:01:51+00:00
784,"RT @SudRadio: [#SudRadio] @francoisedegois

 🗣️""À les entendre, #Omicron c'est Armageddon ! Ce qui m'atterre bien plus, c'est l'impuissance…",2021-12-23 13:01:50+00:00
785,"#EnPortada  #Oaxaca #NoticiasHoy 📰  ||  
👉 Se extiende caos en Oaxaca por dos días de bloqueos 
👉 #BillGates afirma… https://t.co/PhrZ6zEEZv",2021-12-23 13:01:49+00:00
786,RT @DreamingNeha: @HMOIndia @PMOIndia prevention is better as we all know. Please control the spread this time. Least we can do is ban poli…,2021-12-23 13:01:49+00:00
787,"RT @DC6H12O6: C'est la P A N I Q U E!!!
#Omicron faiblard mais contagieux
#passedelahonte et #Vaccin inefficace 
#3emeDose qui ne decolle p…",2021-12-23 13:01:49+00:00
788,RT @rodbishop15: #Omicron is flu like. No #lockdown @BorisJohnson Please show Wee Jimmy Krankie &amp; Dim Jong Drakeford they are just a pair o…,2021-12-23 13:01:48+00:00
789,"""An event canceled is better than a life canceled,"" said WHO head Dr. Tedros.

Get your home evaluated for FREE… https://t.co/3LtxHMmw4M",2021-12-23 13:01:47+00:00
790,"RT @anujakapurindia: दिल्ली में #Omicron दस्तक दे रहा है
ऐसे में दिल्ली को एक फुल टाइम मुख्यमंत्री चाहिये, ना की चुनावी मुख्यमंत्री जो हर…",2021-12-23 13:01:47+00:00
791,"RT @Covid19Place: Malaysia: Thu, 23 Dec - Covid19 Update
https://t.co/m1a19px3Yi
Live Update: Cases by Cities &amp; Areas
@jpmgov_ @mynadma @Kh…",2021-12-23 13:01:47+00:00
792,"RT @IndependentSage: ***NEW***

In December 2020 the government failed to plan ahead, resulting in the chaotic opening of schools for one d…",2021-12-23 13:01:46+00:00
793,Le véritable virus il est ici 👇 !!! Les fusillades à Montréal font plus de victimes que #Omicron  https://t.co/MSI5x7pQPD,2021-12-23 13:01:46+00:00
794,RT @DrEricDing: NEW—scientists at Walter Reed Army Institute of Research will soon announce that they have developed a vaccine that protect…,2021-12-23 13:01:44+00:00
795,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:01:44+00:00
796,"RT @AnonymeCombatt1: #autotest #noel2021 #3emeDose
En 2022 lorsque COVID19 aura disparu grâce à #OMicron , qui portera encore le masque pen…",2021-12-23 13:01:44+00:00
797,"RT @IndependentSage: ***NEW***

In December 2020 the government failed to plan ahead, resulting in the chaotic opening of schools for one d…",2021-12-23 13:01:43+00:00
798,"RT @trishgreenhalgh: #Omicron is spreading fast. WHAT CAN YOU DO?
Great new animation from @VickiGSP https://t.co/wxgs0omiep",2021-12-23 13:01:42+00:00
799,@aajtak Ye video bh viral kijiye jisme @Vineetkansal2 kansal sahab ne #omicron k khatre ko najar nadaj krte hue apn… https://t.co/dObAHpBiJh,2021-12-23 13:01:42+00:00
800,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:01:42+00:00
801,"Governo, le nuove misure per gli eventi sportivi: obbligo di mascherina FFP2

Il Governo fronteggia così la variant… https://t.co/cizZhP7s3i",2021-12-23 13:01:41+00:00
802,"Craignant la propagation d'#Omicron, plusieurs gouvernements ont fermé leurs frontières aux visiteurs de certains p… https://t.co/yyqEScs7mH",2021-12-23 13:01:37+00:00
803,"RT @top_force: Martin Hirsch : ""#Omicron est un sniper qui, dès qu'il a quelque chose devant lui, tire"". https://t.co/2AQEpdpuWa",2021-12-23 13:01:37+00:00
804,RT @prime9news: PM Narendra Modi will chair a meeting today to review the prevailing Covid-19 situation in the country as cases of its new…,2021-12-23 13:01:36+00:00
805,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:01:35+00:00
806,"With arrival of #omicron number of hospitalized #covid patients in #Croatia dropped under 2K tday, first time since… https://t.co/DCQGMqCBRn",2021-12-23 13:01:35+00:00
807,"#Alberta : #Omicron केस बढ़ते ही 18 और उससे अधिक उम्र के लिए #COVID-19 #Booster shots की अनुमति
 https://t.co/vARISessjT",2021-12-23 13:01:34+00:00
808,"RT @Mediavenir: 🇫🇷 FLASH - Le Conseil scientifique s’attend ""à des centaines de milliers de cas par jour"" en #France en janvier. (BFMTV) #C…",2021-12-23 13:01:34+00:00
809,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:01:34+00:00
810,RT @luisezegarra: A Córdoba llegó como variante #Omicron En dos semanas ya es Omicrononón.,2021-12-23 13:01:33+00:00
811,"Ist das der mildere Diktaturverlauf kombiniert mit dem #Chinavirus?
Nach sleepy Joe, sleepy Tony--&gt; sleepe Koarl?… https://t.co/raXGsblrQz",2021-12-23 13:01:33+00:00
812,RT @Martin_Moder: Verursacht #Omicron weniger schwere Verläufe? Die Daten sind gar nicht so widersprüchlich wie sie scheinen. Aber man muss…,2021-12-23 13:01:32+00:00
813,"RT @mla_sudhakar: 12 new cases of Omicron have been confirmed in Karnataka today taking the tally to 31:

1.20 yr female, Bengaluru
2.56 yr…",2021-12-23 13:01:32+00:00
814,"RT @DrPacoMoreno1: Mi opinión en @Reforma 
La salud dejó de ser prioridad para la autoridad, esta en nosotros cuidarnos.
#COVID19mx 
#UsaCu…",2021-12-23 13:01:32+00:00
815,"RT @LongCovidSOS: #Omicron: Short, sharp and likely leaving many thousands of people with #LongCovid in its wake",2021-12-23 13:01:32+00:00
816,RT @LaAgendaSetting: Aportará #EstadosUnidos 580 #millones para combatir y frenar a #Omicron en el mundo https://t.co/SjUJtvchDo,2021-12-23 13:01:31+00:00
817,"RT @Reine_Margot2: Macron tourne en boucle autour du 🦠, pour la France c'est le néant. Il faut qu'il parte c'est vital.
 
(Manque de bol #O…",2021-12-23 13:01:31+00:00
818,"RT @OAF_ug: Happy Holidays and a Fun-Filled New Year❄️❄️🎄🎄
#holidays #holidayseason #Christmas #Omicron 
#PhilanthropistAnilAgarwal @okinoj…",2021-12-23 13:01:31+00:00
819,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:01:30+00:00
820,"RT @mla_sudhakar: 12 new cases of Omicron have been confirmed in Karnataka today taking the tally to 31:

1.20 yr female, Bengaluru
2.56 yr…",2021-12-23 13:01:27+00:00
821,RT @sputnikvaccine: Heterologous boosting by one-shot Sputnik Light needed to significantly strengthen and lengthen mRNA vaccine immune pro…,2021-12-23 13:01:27+00:00
822,"RT @Mediavenir: 🇫🇷 FLASH - Le Conseil scientifique s’attend ""à des centaines de milliers de cas par jour"" en #France en janvier. (BFMTV) #C…",2021-12-23 13:01:27+00:00
823,"RT @tleehumphrey: Funny how facts like, month over month hospitalizations in BC are down 44.5% &amp; ICU admissions are down 38.2% didn’t make…",2021-12-23 13:01:26+00:00
824,"RT @BorderMira: Fazit der Doku auf #ServusTV:
Es ist ein Experiment. 
Die Impfung ist kriminell. 
Die Durchseuchung wäre das Beste.
Bin ein…",2021-12-23 13:01:25+00:00
825,"RT @Cartabellotta: #GIMBE invita il Governo a considerare le seguenti proposte per contenere la quarta ondata

#Omicron 
#VarianteOmicron h…",2021-12-23 13:01:25+00:00
826,"RT @Mediavenir: 🇫🇷 FLASH - Le Conseil scientifique s’attend ""à des centaines de milliers de cas par jour"" en #France en janvier. (BFMTV) #C…",2021-12-23 13:01:25+00:00
827,"RT @penileyramirez: En un solo puesto de pruebas, en NY: 
1 PCR cada 1.5 minutos. 
Unas 700 PCRs por día, en un puesto que solía hacer 100-…",2021-12-23 13:01:24+00:00
828,RT @tleehumphrey: The world is racking up data point after data point. Sadly in Canada our health officials &amp; politicians are too busy anno…,2021-12-23 13:01:23+00:00
829,$nvax so now EMA  countries don’t have to wait months for a highly eff vax against #Omicron -just order from nvax N… https://t.co/sYhFFXOyOd,2021-12-23 13:01:23+00:00
830,"RT @Mediavenir: 🇫🇷 FLASH - Le Conseil scientifique s’attend ""à des centaines de milliers de cas par jour"" en #France en janvier. (BFMTV) #C…",2021-12-23 13:01:23+00:00
831,"RT @code_sick: ""Lucknow Chlo""
AKTU is about to conduct  offline  exam  in""#Omicron""""#OmicronVariant""
With ""400000  Student""
@AKTU_Lucknow
@…",2021-12-23 13:01:22+00:00
832,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:01:21+00:00
833,"As concern grows about the flood of# COVID19 cases tied to the #Omicron Variant of the disease, #Moderna announced… https://t.co/dYBVmwJFmN",2021-12-23 13:01:21+00:00
834,"While health services for the #homeless population have coped admirably throughout the pandemic, there is concern a… https://t.co/lxGxHAD1tg",2021-12-23 13:01:21+00:00
835,"For Inquiry,
Call: 73876 01495

#rankamultispecialityhospital #rankahospital #rankahospitalpune #pune… https://t.co/dLx3KS5BL8",2021-12-23 13:01:20+00:00
836,"RT @WIONews: According to a new survey, the risk of hospitalisation for #Omicron patients is 40-45% lower than for those infected with the…",2021-12-23 13:01:20+00:00
837,"ஒமிக்ரானை தொடந்து தற்போது டெல்மிக்ரான் என்கிற திரிபு பரவுவதாக தகவல்!

#Theekkathir | #Delta | #Omicron | #Delmicron

https://t.co/G8kufEPLNu",2021-12-23 13:01:20+00:00
838,"RT @WIONews: According to a new survey, the risk of hospitalisation for #Omicron patients is 40-45% lower than for those infected with the…",2021-12-23 13:01:20+00:00
839,"Centre reviews #COVID19 status, preparedness in States/UTs, in view of #Omicron variant

ഒമിക്രോൺ പശ്ചാത്തലത്തിൽ നി… https://t.co/kyxB3qbz94",2021-12-23 13:01:19+00:00
840,"RT @prieto_alhambra: Tres estudios sobre la severidad de #omicron ayer, en un solo dia 🧐. Un resumen despues de leerlos con detalle 🧵TL;DR:…",2021-12-23 13:01:19+00:00
841,"RT @HHSGov: Today @POTUS outlined actions to help communities and hospitals battle #Omicron. 
- More support for hospitals
- More free test…",2021-12-23 13:01:19+00:00
842,"RT @Cartabellotta: #GIMBE invita il Governo a considerare le seguenti proposte per contenere la quarta ondata

#Omicron 
#VarianteOmicron h…",2021-12-23 13:01:18+00:00
843,Perspectivas ante la nueva variante: El posible impacto de ómicron en los mercados y el crecimiento… https://t.co/omV44gjplt,2021-12-23 13:01:17+00:00
844,"RT @Osmanunsal58: #Omicron Küresel korku ve sömürünün yeni versiyonudur. Onlar varyant diyor ben versiyon diyorum. 

Dünya üzerinde uygulad…",2021-12-23 13:01:17+00:00
845,RT @sunnewstamil: #BREAKING | ஒமிக்ரான் அச்சுறுத்தல் காரணமாக உள்ளூர் அளவில் கட்டுப்பாடுகளை விதிக்க அனைத்து மாநில அரசுகளுக்கு ஒன்றிய அரசு அ…,2021-12-23 13:01:16+00:00
846,Millions more #Antivirals secured for the UK in a bid to help tackle #Omicron. https://t.co/EWUKmEVoNq,2021-12-23 13:01:16+00:00
847,Now that’s a proper lockdown #china #xian #Omicron 🦠 https://t.co/wO8dnYJ1Pw,2021-12-23 13:01:15+00:00
848,Ni el Gobierno ni las CCAA “tienen la suficiente valentía” para afrontar con garantías la situación pandémica actua… https://t.co/205zm20I8u,2021-12-23 13:01:15+00:00
849,RT @KreatelyMedia: दिल्ली वाले #Omicron को कुचलते हुए..सरोजिनी नगर मार्किट में Social distancing देखिए https://t.co/grf7ibYvFn,2021-12-23 13:01:14+00:00
850,RT @WalleyRay: Definitely worth sharing #Omicron,2021-12-23 13:01:14+00:00
851,"RT @miamalan: Who is dying of #Omicron on SA? 
Waasila Jassat, @nicd_sa: 
1. 87% = unvaccinated or not fully vaccinated
2. 13% = fully vacc…",2021-12-23 13:01:13+00:00
852,"RT @Honest54677454: #covid_in_SRM
#SRM_ForcingOfflineClasses
#SRM_Causing3rdWave
#omicron",2021-12-23 13:01:12+00:00
853,"RT @FLAHAULT: 3/3 - En 3 jours, les services essentiels du pays seront à l’arrêt : le pays sera paralysé.
En 7 jours tout le pays sera en q…",2021-12-23 13:01:12+00:00
854,"From eradication in 2020 to hospital beds in 2021. The ""arguments"" are getting weaker and weaker. #COVID19… https://t.co/ydmWbONPWm",2021-12-23 13:01:11+00:00
855,@FoxNews @JesseBWatters as he says doing his show remotely because he’s scared of #Omicron,2021-12-23 13:01:10+00:00
856,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:01:08+00:00
857,"RT @ZHoursJustice: As inflation surges and #Omicron leads to a fall in business, we ask whether an #AnnualisedMinimumWage would offset the…",2021-12-23 13:01:08+00:00
858,"RT @sputnikvaccine: Sputnik Light, effective 1-shot standalone #COVID vaccine &amp; universal booster, now authorized in Turkmenistan.

More co…",2021-12-23 13:01:08+00:00
859,"RT @DubiefMarc: ""Des programmes de rappel sans discernement ont toutes les chances de prolonger la #Pandemie, plutôt que d'y mettre fin"" se…",2021-12-23 13:01:08+00:00
860,"RT @DrEricDing: 2) same in London, the earliest #Omicron epicenter in UK… hospitalizations have tripled since a month ago! People who tout…",2021-12-23 13:01:07+00:00
861,@IndianExpress Then #AstraZeneca must file legal  suit against those saying these vaccines will reduce efficacy aft… https://t.co/8RGfv7boOg,2021-12-23 13:01:05+00:00
862,"RT @PEFDiv240NYSIF: Great job, @GovKathyHochul! History will remember your failed response to #Omicron. You'll be known as the governor who…",2021-12-23 13:01:03+00:00
863,ओमिक्रॉन के प्रकोप के बीच केंद्र ने गुरुवार को राज्यों और केंद्र शासित प्रदेशों को सलाह दी कि वे अपने बचाव अभियान… https://t.co/8XCa7BZMVm,2021-12-23 13:01:01+00:00
864,RT @GargiRawat: PM addressing a massive gathering in Varanasi. Later today he will chair a meeting on the threat from the Omicron variant #…,2021-12-23 13:01:01+00:00
865,"RT @ZHoursJustice: As inflation surges and #Omicron leads to a fall in business, we ask whether an #AnnualisedMinimumWage would offset the…",2021-12-23 13:01:01+00:00
866,"8) Si vamos al baño o algún lugar cerrado y compartido, ponerse el Barbijo. Se que la Pandemia afecta nuestra Salud… https://t.co/2VqAjaaLFe",2021-12-23 13:01:00+00:00
867,RT @ErmannoKilgore: Cioè spiegatemi #Draghi è arrivato come Salvatore della patria dopo che #Conte e #Arcuri avevano fronteggiato a mani nu…,2021-12-23 13:01:00+00:00
868,RT @AlboMP: About to chat to @TheTodayShow about #omicron and National Cabinet,2021-12-23 13:01:00+00:00
869,"Les prix du #pétrole augmentent pour le 3ème jour consécutif, alors même que les gouvernements du monde entier comm… https://t.co/U94A2y2ruU",2021-12-23 13:01:00+00:00
870,"@chrischirp It is dangerous that the MSM and Gov have misinterpreted the news from the study reported last night, a… https://t.co/iFKJoH2yZR",2021-12-23 13:00:59+00:00
871,"RT @LancsMosque: Webinar on #COVID19 #Omicron 
Latest update on Thursday 23rd Dec 2021 at 6:30pm 7:30pm by visiting the following link 👉🏼 h…",2021-12-23 13:00:59+00:00
872,"My article on current scenario of #Omicron #IndiaFightsCorona
https://t.co/LLQC4DRyJU

@News9Tweets",2021-12-23 13:00:58+00:00
873,Uncertainty is never a good thing - especially within the #workplace. There are 5 tips - all focused on helping… https://t.co/FfCEigHJsc,2021-12-23 13:00:57+00:00
874,"RT @ehega1804: Omicron: Rising numbers of NHS staff off work because of Covid……forget money, beds and technology……healthcare is a human lea…",2021-12-23 13:00:56+00:00
875,"Al momento in FVG non c’è possibilità di alcun tracciamento, si utilizzano cautele solo per i conviventi dei positi… https://t.co/VaBGHhBLkE",2021-12-23 13:00:53+00:00
876,"RT @valy_s: #Briatore da #Malindi “qui la popolazione è vaccinata appena al 5%. Sulla costa, casi non ce ne sono. Comunque di #COVID19 semp…",2021-12-23 13:00:53+00:00
877,RT @resiapretorius: We should stop saying that patients infected with #Omicron only have mild symptoms and therefore implying it is ok to g…,2021-12-23 13:00:52+00:00
878,"RT @XpressOdisha: Minors, aged 11 &amp; 15, detected with #Omicron variant in #Odisha. They had returned from Nigeria. Their mother tests negat…",2021-12-23 13:00:52+00:00
879,#AstraZeneca says third shot of its #COVID19 vaccine effectively neutralized #omicron variant during a recent study… https://t.co/h5H5tF6mE2,2021-12-23 13:00:52+00:00
880,RT @SaksithCNA: #UPDATE: Bangkok city hall cancels all New Year’s Eve activities hosted by the Bangkok Metropolitan Authority due to #Omicr…,2021-12-23 13:00:51+00:00
881,RT @Honest54677454: 236 new omicron cases in India . I don't think it's the right time to open colleges especially after seeing the sudden…,2021-12-23 13:00:50+00:00
882,#Omicron wave is here. https://t.co/eAVE8rWxge,2021-12-23 13:00:50+00:00
883,RT @khaleejtimes: The number of #Omicron cases in #India shot up to 271 on Thursday across 16 states and union territories. #Maharashtra to…,2021-12-23 13:00:47+00:00
884,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:00:46+00:00
885,"RT @sunnewstamil: #CORONAUPDATE | அச்சுறுத்தும் ஒமிக்ரான் - 3ம் இடத்தில் தமிழ்நாடு!

#SunNews | #Omicron | #TamilNadu | #OmicronVariant htt…",2021-12-23 13:00:46+00:00
886,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:00:46+00:00
887,"RT @WIONews: According to a new survey, the risk of hospitalisation for #Omicron patients is 40-45% lower than for those infected with the…",2021-12-23 13:00:45+00:00
888,RT @infogatecl: ⚠️🦠Te recomendamos leer 📢 Informe de científicos de #HongKong 📣Vacuna #Sinovac es más débil contra #Omicron ⚠️Los detalles📣…,2021-12-23 13:00:45+00:00
889,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:00:43+00:00
890,#Omicron  a cause de toi c’est la panique y’a des gens qui veulent se faire vacciner au lieu de ça on cherche à vac… https://t.co/PAqm2hP3A7,2021-12-23 13:00:43+00:00
891,#Omicron #NoGreenPass https://t.co/sOQfrNvVb4,2021-12-23 13:00:42+00:00
892,"RT @org_scp: Remember that first #Omicron death?

You've been had. Again. Many of us called this out as soon as it was aired. Certifiable #…",2021-12-23 13:00:42+00:00
893,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:00:42+00:00
894,"RT @FranckAbed: #Omicron : le #Conseil scientifique craint une « possible désorganisation de la société » en janvier.

N’importe quoi ! C’e…",2021-12-23 13:00:41+00:00
895,"RT @Honest54677454: #covid_in_SRM
#SRM_ForcingOfflineClasses
#SRM_Causing3rdWave
#omicron https://t.co/K3JNMMkvIn https://t.co/9DxystAYxU",2021-12-23 13:00:41+00:00
896,"RT @WIONews: According to a new survey, the risk of hospitalisation for #Omicron patients is 40-45% lower than for those infected with the…",2021-12-23 13:00:41+00:00
897,#HoyMismo #Internacionales #Titulares #PrimeraEdición |Venezuela detectó los primeros siete casos de la variante… https://t.co/dlULg02Jh2,2021-12-23 13:00:41+00:00
898,"RT @masakra_i_witam: Brytyjski rząd wprowadza przepisy, według których restauratorzy muszą wyznaczyć dwie strefy w swoich lokalach. Strefa…",2021-12-23 13:00:41+00:00
899,"Le nb de cas explose mais les hospitalisations restent stables.
L’#omicron c’est une gripette https://t.co/tU8gascVem",2021-12-23 13:00:41+00:00
900,hmm #cases #data #covid #omicron #health #coronavirus #testing #officials #times #variant https://t.co/9itZJ125o5,2021-12-23 13:00:40+00:00
901,"Study suggests that #omicron is not less severe than #delta, but more data needed: https://t.co/kDnzIZ5hfV",2021-12-23 13:00:39+00:00
902,RT @PostToday: สามเข็มเอาไม่อยู่ Sinovac ต้านโอมิครอนไม่ได้ #วัคซีน #โอไมครอน #Omicron #โอมิครอน #โควิดต่างประเทศ via @PostToday https://t.…,2021-12-23 13:00:39+00:00
903,"RT @sputnikvaccine: Sputnik Light, effective 1-shot standalone #COVID vaccine &amp; universal booster, now authorized in Turkmenistan.

More co…",2021-12-23 13:00:38+00:00
904,"RT @Huitzquillocan: La #CdMx concentra el mayor número de contagios de #Ómicron hasta el momento en el país, con 16 de los 23 casos detecta…",2021-12-23 13:00:37+00:00
905,RT @3littleredbones: Now up to 450 kids who have been hospitalized with COVID in WV per CDC. That’s 11 more than when I wrote about the dra…,2021-12-23 13:00:37+00:00
