id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
17025,8011,154.9178097,66.70310079,0.9025567571,8239,100.9946632,0.793325411,363.432,0.7621672224,2.322497872,0
17026,8336,157.923288,67.99437233,0.902565215,8458,103.0229336,0.5770854967,370.739,0.7621334472,2.322593511,0
17027,9343,167.6185662,72.16288252,0.902581785,9603,109.0682221,0.7618232224,398.341,0.7399224327,2.322780914,0
17028,8690,161.7631052,69.63705868,0.9025963506,8960,105.1876972,0.6589323628,383.356,0.7430621001,2.322945689,0
17029,9263,166.7531283,71.78155618,0.9026067815,9512,108.6002666,0.5614960296,394.469,0.7480588578,2.323063711,0
17030,8467,159.7279249,68.75464031,0.9026151548,8751,103.8292792,0.5858299315,378.75,0.7417100109,2.323158468,0
17031,8624,160.6530953,69.14719054,0.9026320384,8908,104.7874889,0.6207889433,379.271,0.7533891101,2.323349568,0
17032,9031,164.2175447,70.68092151,0.9026333585,9192,107.231648,0.5875731945,383.978,0.7697204444,2.323364512,0
17033,8704,161.6506419,69.57131911,0.9026474609,8969,105.2723943,0.7567379586,382.586,0.747258044,2.323524176,0
17034,9077,164.7886771,70.91838783,0.9026575329,9243,107.5043969,0.5507219998,388.985,0.753852693,2.32363823,0
17035,6189,136.5600439,58.76769429,0.90266532,6297,88.76981211,0.5471181047,320.986,0.7548456647,2.323726421,0
17036,6629,140.4901207,60.4570321,0.9026719174,6728,91.87113226,0.5632115548,327.214,0.7780260337,2.323801149,0
17037,7173,146.356838,62.98076857,0.9026747989,7344,95.56645465,0.5688342585,345.604,0.7546632024,2.323833789,0
17038,9606,169.4512941,72.91780807,0.9026777381,9957,110.5926718,0.6581255138,398.978,0.7583235588,2.323867084,0
17039,8532,160.4241473,69.03223522,0.9026808173,8852,104.2270588,0.5957268538,381.455,0.7368415154,2.323901968,0
17040,9309,167.2193681,71.95606302,0.9026814696,9623,108.8695868,0.5524301228,396.462,0.744234433,2.323909357,0
17041,8794,162.4367272,69.89691643,0.9026847896,8994,105.8152567,0.7851785714,383.107,0.7529326854,2.323946971,0
17042,8157,156.5098072,67.3463279,0.9026854613,8349,101.9108187,0.6792971352,367.832,0.7576023433,2.323954581,0
17043,8219,157.4351256,67.74390915,0.9026872301,8519,102.2973891,0.6546395858,373.746,0.7393936863,2.323974622,0
17044,9064,164.702477,70.86859855,0.9026942695,9264,107.4273859,0.5491336484,387.282,0.7594079443,2.324054382,0
17045,8817,162.6146907,69.96756955,0.9027021574,9035,105.953542,0.7250822368,382.073,0.7589934149,2.324143768,0
17046,8403,158.6802326,68.27166846,0.9027112815,8681,103.4361247,0.6354355717,375.483,0.7489687014,2.324247176,0
17047,7850,153.2868769,65.95088983,0.9027122279,8036,99.97464892,0.7997962303,359.016,0.765335596,2.324257903,0
17048,8384,157.9692365,67.95933176,0.9027306892,8596,103.319119,0.7890080934,367.286,0.7810024293,2.324467183,0
17049,7720,152.1600059,65.45883968,0.9027348407,8034,99.14337742,0.6483581087,363.747,0.7332099063,2.324514254,0
17050,8766,161.5862709,69.51385852,0.9027352416,8952,105.6466651,0.6070637119,379.297,0.7656891885,2.324518799,0
17051,9188,166.2956522,71.53764408,0.9027414717,9523,108.1597196,0.6833258962,395.653,0.7375677591,2.324589443,0
17052,8643,161.1499627,69.32329386,0.9027437177,8873,104.9028569,0.5533999232,380.839,0.7488443282,2.324614912,0
17053,8810,162.765907,70.01790786,0.9027452721,9184,105.9114743,0.7881553051,399.002,0.6954015066,2.32463254,0
17054,9687,170.4905957,73.33890707,0.9027507858,9902,111.0579645,0.5642474371,400.908,0.7573728256,2.32469507,0
17055,7791,153.0768074,65.84773342,0.9027519991,8054,99.59823941,0.592201277,364.782,0.7357601603,2.324708831,0
17056,7224,146.9784496,63.2241786,0.9027528962,7414,95.90559145,0.6476600323,348.258,0.7484889585,2.324719006,0
17057,9820,171.6508843,73.83627942,0.9027556215,10224,111.8177639,0.7131445171,409.729,0.7350687235,2.324749915,0
17058,10041,173.0117465,74.41777683,0.9027663142,10260,113.0689978,0.7426775148,409.175,0.75364817,2.324871205,0
17059,8965,164.0676634,70.56321247,0.9027879008,9228,106.8390964,0.5937086093,389.725,0.7417262113,2.325116129,0
17060,9389,168.5738926,72.49870246,0.9027951814,9632,109.3363896,0.552749323,397.619,0.7462682168,2.325198754,0
17061,7177,147.3202397,63.35519551,0.9028046629,7399,95.5930971,0.5504678632,350.322,0.734882638,2.32530637,0
17062,8305,158.0145432,67.95358325,0.9028067932,8570,102.8311938,0.550145734,378.968,0.7266820309,2.325330552,0
17063,9005,164.0705332,70.55539313,0.902814187,9271,107.0771782,0.6067650428,387.641,0.7530679603,2.325414486,0
17064,7725,152.2302999,65.45778051,0.9028327934,7855,99.17547823,0.808477237,354.062,0.7743721327,2.32562575,0
17065,7152,146.5119095,62.99627454,0.9028413913,7330,95.42645977,0.5908790482,344.719,0.7563223378,2.325723395,0
17066,7907,154.2883594,66.33895523,0.9028444428,8143,100.3369577,0.6584776815,366.65,0.7391255653,2.325758054,0
17067,9168,165.4849655,71.14938366,0.9028552242,9343,108.041937,0.8084656085,386.349,0.771835738,2.325880521,0
17068,8360,158.2616417,68.04072106,0.9028643497,8587,103.1711326,0.6291390728,373.407,0.7534444381,2.325984194,0
17069,9211,166.0128567,71.37264053,0.9028658578,9458,108.2950112,0.5941047472,390.048,0.7608175737,2.326001328,0
17070,8319,157.9595234,67.90833845,0.9028718685,8447,102.9178302,0.5705761317,370.484,0.761626549,2.326069626,0
17071,8403,158.9730793,68.34310112,0.9028747885,8711,103.4361247,0.6023655914,376.335,0.7455812992,2.326102806,0
17072,8500,159.8406195,68.71261227,0.902885058,8717,104.031419,0.645994832,377.865,0.7480927671,2.326219513,0
17073,8719,161.7077938,69.5141409,0.902888403,8955,105.3630656,0.6181495923,381.198,0.7540068909,2.326257532,0
17074,6948,144.3579454,62.05480081,0.902891944,7087,94.05566627,0.6100087796,338.78,0.7607363114,2.32629778,0
17075,8684,161.2244125,69.3038213,0.9028958625,8839,105.1513776,0.7380588135,376.896,0.7682217914,2.326342322,0
17076,8685,160.9609331,69.19019617,0.9028969451,8832,105.1574317,0.7803234501,375.688,0.773259101,2.326354628,0
17077,9224,166.6160912,71.61906612,0.9029027734,9532,108.3714056,0.5474833808,402.16,0.716690114,2.326420884,0
17078,8591,160.9583934,69.18624304,0.9029054085,8883,104.5868105,0.561503268,381.606,0.741349833,2.326450842,0
17079,9949,172.7455551,74.25225717,0.9029069826,10206,112.5498122,0.6580026455,411.392,0.7387161788,2.326468738,0
17080,9119,165.5069846,71.13897755,0.9029123944,9385,107.7528255,0.8107939895,391.071,0.7492829597,2.32653027,0
17081,8798,162.7744556,69.96124063,0.9029218365,9045,105.8393193,0.5945398027,386.534,0.7399773382,2.326637637,0
17082,7975,154.48153,66.39391943,0.9029310252,8218,100.7674817,0.7554229421,362.895,0.7609893638,2.326742138,0
17083,5745,131.7849321,56.63646351,0.9029410932,5926,85.52637713,0.6746917205,313.059,0.7366267905,2.326856657,0
17084,9341,167.3932343,71.93102614,0.9029655887,9599,109.0565477,0.6009779322,393.711,0.7572654425,2.327135358,0
17085,9104,165.0895848,70.93897476,0.9029717676,9300,107.6641668,0.5476090226,388.415,0.7583158375,2.327205677,0
17086,8210,157.1674483,67.53459767,0.9029724822,8427,102.2413647,0.5897988506,371.82,0.746255471,2.327213809,0
17087,6613,140.5034814,60.37318649,0.9029756375,6724,91.76019349,0.5956584399,325.608,0.7838234518,2.327249721,0
17088,8777,162.83551,69.96478438,0.9029881754,9079,105.7129296,0.6128334032,384.952,0.7442910586,2.327392437,0
17089,9119,165.135712,70.95286723,0.9029888506,9269,107.7528255,0.55233192,387.405,0.7635309333,2.327400124,0
17090,8530,160.2752555,68.85669934,0.9030120199,8756,104.2148421,0.6305440568,378.121,0.749716898,2.327663931,0
17091,8622,160.4038899,68.90986624,0.9030182378,8775,104.7753375,0.8010033445,375.589,0.7680547045,2.327734745,0
17092,9738,170.8697218,73.39869302,0.9030386109,9992,111.349929,0.8098802395,400.879,0.761470392,2.327966818,0
17093,7113,146.2786301,62.83391199,0.9030433154,7271,95.1659229,0.7612371575,344.031,0.7552096263,2.328020418,0
17094,8303,157.4513988,67.62982833,0.903053408,8409,102.8188112,0.5629152542,366.995,0.7746840372,2.328135421,0
17095,9377,168.5255048,72.38571519,0.9030555384,9587,109.2664963,0.615773575,397.664,0.7451457465,2.328159698,0
17096,7004,144.7706207,62.17798054,0.9030701466,7178,94.43394396,0.7599826389,341.186,0.7560901787,2.328326193,0
17097,8516,160.0795732,68.75022008,0.9030786128,8777,104.1292848,0.5458974359,376.795,0.7537637621,2.328422702,0
17098,7433,149.8038984,64.3353785,0.9030839881,7575,97.28303828,0.7691432119,354.113,0.744886761,2.328483984,0
17099,9076,165.0849403,70.89752957,0.9030854457,9276,107.4984749,0.8069707478,388.524,0.7555594619,2.328500602,0
17100,7158,147.0103539,63.1347914,0.9030867712,7332,95.46647925,0.55921875,345.606,0.7530763533,2.328515715,0
17101,8359,158.080305,67.88700129,0.9030923982,8630,103.1649619,0.6448353005,373.317,0.7537175972,2.328579875,0
17102,9605,169.5628018,72.81581329,0.9030988587,9859,110.5869153,0.7940641534,398.555,0.7598549719,2.328653546,0
17103,8844,162.8255634,69.91676632,0.9031159607,9141,106.115647,0.6201963534,383.902,0.75408074,2.3288486,0
17104,9087,164.7836213,70.75730908,0.9031166559,9217,107.5635986,0.6038274968,384.582,0.7720625463,2.32885653,0
17105,6989,145.3807961,62.425184,0.9031187605,7165,94.33276832,0.8033333333,342.5,0.7486929658,2.328880538,0
17106,8076,155.4686036,66.756774,0.9031188286,8290,101.4035629,0.7945690673,365.194,0.7609548809,2.328881315,0
17107,8359,158.0124457,67.8482643,0.9031212715,8540,103.1649619,0.6662681333,370.413,0.7655820613,2.328909182,0
17108,6476,139.9575218,60.09559574,0.9031217632,6728,90.80473166,0.6703933747,334.065,0.7292135839,2.328914791,0
17109,9388,167.7674086,72.03655847,0.9031222525,9644,109.3305668,0.5996806132,395.837,0.7529223203,2.328920373,0
17110,6842,143.1792911,61.47766059,0.9031261233,6995,93.33544324,0.580322307,337.276,0.7558263991,2.328964533,0
17111,9089,165.4158789,71.02542093,0.903126361,9466,107.575435,0.5901948052,394.166,0.7351359259,2.328967245,0
17112,8190,156.3455643,67.12947694,0.903130554,8340,102.1167561,0.805785124,366.377,0.7667210051,2.329015084,0
17113,9140,165.6527387,71.1252208,0.9031318191,9390,107.8768253,0.5820173204,389.998,0.7551466498,2.329029517,0
17114,8991,164.2006843,70.49806548,0.9031425209,9222,106.9939099,0.8043478261,387.515,0.7523862079,2.329151632,0
17115,8923,164.0756322,70.44084494,0.9031527498,9173,106.5885381,0.5540859414,390.978,0.7335270193,2.329268372,0
17116,9363,167.8511829,72.06047907,0.9031563829,9596,109.1848976,0.5458838619,395.552,0.7519997876,2.329309839,0
17117,7316,148.3793468,63.7003299,0.9031585031,7448,96.5143539,0.8082191781,347.612,0.7608412317,2.32933404,0
17118,6819,143.2349218,61.49174663,0.9031586501,7000,93.17843343,0.6720212871,340.475,0.7391968327,2.329335717,0
17119,9553,169.5763522,72.79342648,0.903177932,9783,110.2871587,0.5574813259,400.398,0.7488000121,2.329555846,0
17120,8849,163.2069298,70.05674519,0.9031852193,9031,106.1456392,0.6314399886,386.3,0.7451687657,2.329639057,0
17121,9731,170.8599622,73.341284,0.9031867028,10063,111.3099008,0.5690643275,403.987,0.7492600146,2.329655999,0
17122,7906,154.0133439,66.10981009,0.9031870052,8066,100.3306127,0.6168851436,360.349,0.7651032234,2.329659451,0
17123,7100,145.6974177,62.54003505,0.9031876128,7226,95.07891863,0.6052855925,341.907,0.7632243681,2.329666391,0
17124,9301,167.2755564,71.79955306,0.9031956017,9609,108.8227964,0.767535897,394.999,0.7491133144,2.329757628,0
17125,8451,159.2270081,68.343914,0.9031984881,8678,103.7311303,0.5496227888,380.334,0.7341548359,2.329790595,0
17126,8084,156.6004429,67.21157606,0.9032135254,8302,101.4537751,0.5768517197,369.016,0.746011934,2.329962368,0
17127,8873,163.2017395,70.04476688,0.9032136111,9145,106.2894843,0.6579903597,387.979,0.7407367758,2.329963348,0
17128,9626,169.8737883,72.90189287,0.9032316786,9814,110.7077407,0.5863791423,396.3,0.7702072045,2.330169789,0
17129,9581,170.0746275,72.9870791,0.903234485,9845,110.4486672,0.7752872633,402.814,0.7420131324,2.330201861,0
17130,7918,154.2066091,66.17246095,0.903249581,8135,100.4067264,0.7135904831,367.287,0.7375886881,2.330374403,0
17131,9068,165.3516148,70.95074917,0.9032616694,9354,107.4510874,0.7426699427,403.609,0.6995192844,2.330512599,0
17132,7741,152.4297957,65.40543689,0.9032638103,7948,99.27813111,0.6335734163,362.904,0.7386240106,2.330537076,0
17133,6079,135.9329352,58.32596605,0.9032669723,6304,87.9774016,0.546771002,323.898,0.7281577475,2.330573231,0
17134,6984,144.7584793,62.10618167,0.90328876,7108,94.29901898,0.7950819672,336.886,0.7733002811,2.330822398,0
17135,8384,159.0154397,68.22058034,0.9032956582,8545,103.319119,0.5424430642,375.885,0.7456776792,2.330901304,0
17136,8253,157.5791481,67.60028579,0.9033080115,8455,102.5087604,0.5568825911,374.629,0.7389565841,2.331042632,0
17137,8462,159.5443784,68.43978792,0.9033186293,8684,103.7986177,0.7639942217,374.423,0.7585039516,2.331164127,0
17138,7203,147.3705687,63.21389497,0.9033305228,7347,95.76609233,0.6674388436,345.007,0.7604443987,2.331300243,0
17139,8273,157.7163985,67.65157814,0.9033308559,8472,102.6328931,0.5463611148,371.013,0.7552567822,2.331304055,0
17140,8542,160.2210781,68.72457612,0.9033349176,8853,104.288121,0.6887598774,400.319,0.6698183249,2.331350547,0
17141,7684,152.0220593,65.20690067,0.9033374843,7826,98.91194398,0.6366724667,358.215,0.752505511,2.331379927,0
17142,8840,162.6831086,69.77742454,0.9033442718,8988,106.0916471,0.6203508772,379.594,0.7709450967,2.331457626,0
17143,9116,165.4106164,70.94480766,0.9033514169,9295,107.7350996,0.5998157652,387.327,0.7635871941,2.331539429,0
17144,9252,167.0762034,71.65795343,0.9033549022,9489,108.5357649,0.5507142857,394.122,0.7484867766,2.331579335,0
17145,8908,163.3043749,70.03858663,0.9033597073,9271,106.4989102,0.6375152079,393.918,0.7214037904,2.331634356,0
17146,8124,155.9430751,66.88112416,0.9033606843,8353,101.7044643,0.7658371041,369.437,0.7479955272,2.331645544,0
17147,8161,156.3101352,67.03748783,0.9033639088,8358,101.935803,0.6800833333,368.891,0.753628168,2.33168247,0
17148,9179,166.1920401,71.27182324,0.9033746644,9456,108.1067333,0.5862927951,390.554,0.75621111,2.331805649,0
17149,8619,161.6856774,69.33712305,0.9033809375,8852,104.7571078,0.5405117271,380.739,0.7471572499,2.331877504,0
17150,7503,149.8851199,64.27393038,0.9033893412,7655,97.74004453,0.6680021368,351.466,0.7632699649,2.331973773,0
17151,8387,159.3864441,68.34730414,0.9033923084,8606,103.3376024,0.6311709813,372.448,0.7597753758,2.332007767,0
17152,6142,136.6856948,58.60791763,0.9034095455,6310,88.4321055,0.547074018,324.792,0.7316595221,2.332205278,0
17153,9018,164.3505366,70.46947847,0.9034110896,9261,107.1544409,0.5913054882,388.221,0.7519033974,2.332222973,0
17154,8488,159.4439605,68.36518342,0.9034125053,8723,103.9579591,0.6060259889,376.6,0.7520636594,2.332239198,0
17155,7102,145.9641406,62.57848917,0.9034349993,7246,95.09230908,0.5910944653,342.652,0.7601232033,2.332497037,0
17156,9040,165.0499032,70.76058696,0.903436286,9389,107.2850665,0.7811284887,392.129,0.7387889155,2.332511788,0
17157,7763,152.8540663,65.5272634,0.9034508624,7976,99.41910574,0.6153785176,360.184,0.7519528619,2.332678924,0
17158,6303,137.4425651,58.92017713,0.9034519127,6410,89.58364165,0.570923913,320.96,0.7688743068,2.332690969,0
17159,8792,162.2338132,69.54777179,0.9034523566,8953,105.8032234,0.7321785476,379.261,0.7681060251,2.33269606,0
17160,9113,164.9036274,70.68861981,0.9034629184,9290,107.7173708,0.5589768754,385.198,0.7717971796,2.33281719,0
17161,7919,154.0686748,66.04281221,0.9034667034,8080,100.4130667,0.6026636225,363.194,0.7544020786,2.332860604,0
17162,8506,160.27185,68.70148512,0.9034677972,8737,104.0681295,0.5969122807,383.356,0.7273286794,2.33287315,0
17163,8001,155.4302067,66.62555703,0.9034694113,8237,100.9316085,0.7770979021,368.245,0.7414475201,2.332891665,0
17164,9667,170.477814,73.07558607,0.9034698745,9988,110.9432588,0.6141287085,409.16,0.7256300219,2.332896979,0
17165,6094,135.9595618,58.27684501,0.9034783799,6232,88.08587733,0.5851738045,319.156,0.751806865,2.332994551,0
17166,8829,162.7721138,69.76826344,0.9034822969,9118,106.0256193,0.6318614471,383.513,0.754329689,2.33303949,0
17167,6924,144.0213279,61.72994485,0.9034864321,7030,93.89308072,0.5523733546,337.172,0.7653567542,2.333086936,0
17168,10053,174.0645618,74.60393075,0.9034947325,10410,113.136542,0.6083877996,431.597,0.678185831,2.33318218,0
17169,8953,163.8837877,70.24037967,0.9034949627,9122,106.7675683,0.6606404959,387.896,0.7477352352,2.333184822,0
17170,9472,169.3066319,72.56350329,0.9034980458,9650,109.8186003,0.6480569239,401.236,0.7393528802,2.333220203,0
17171,8388,159.4044669,68.31907085,0.9034993602,8831,103.3437628,0.7226673559,384.604,0.7125915898,2.333235288,0
17172,7889,154.0090192,66.00663755,0.9034993645,8035,100.2226859,0.7746465043,361.274,0.7595535623,2.333235337,0
17173,8373,158.6912711,68.0132922,0.9034996904,8598,103.2513182,0.6796266234,378.568,0.7341810216,2.333239077,0
17174,10000,173.330581,74.28320731,0.9035115355,10350,112.8379167,0.6332320162,416.851,0.7231829336,2.333375029,0
17175,9075,165.0858644,70.74970164,0.9035118769,9236,107.4925526,0.5616065351,385.294,0.7681959368,2.333378948,0
17176,9200,165.7356941,71.02469925,0.9035218803,9333,108.2303276,0.623982637,386.84,0.7725648452,2.333493783,0
17177,9174,165.7184799,71.01466941,0.9035294728,9322,108.0772852,0.808994709,386.374,0.772240922,2.333580953,0
17178,9960,172.8067987,74.04929353,0.9035374441,10142,112.6120147,0.5697940503,407.905,0.7522308575,2.333672484,0
17179,8963,164.931057,70.67172033,0.9035453395,9217,106.8271784,0.6958850932,389.616,0.7419757198,2.333763155,0
17180,6758,143.0354991,61.28850077,0.9035491102,6923,92.76072899,0.6750574368,337.589,0.7451633341,2.333806461,0
17181,8889,163.4614212,70.04055151,0.9035495199,9116,106.385273,0.694453125,385.548,0.7514599876,2.333811166,0
17182,8919,163.714217,70.14741412,0.9035537381,9101,106.5646447,0.7486150747,383.694,0.7613003193,2.333859616,0
17183,8625,161.4284565,69.16406372,0.9035653695,8870,104.7935641,0.7798372514,383,0.7388757613,2.33399323,0
17184,8215,157.0484768,67.2861535,0.9035693151,8342,102.2724932,0.7670401494,365.831,0.7713587732,2.334038559,0
17185,9345,167.7942116,71.88886489,0.9035727401,9648,109.0798952,0.6625779921,397.2,0.7443388551,2.334077911,0
17186,8614,161.2332256,69.0732219,0.9035865285,8830,104.7267179,0.7739442947,381.138,0.7451611942,2.334236353,0
17187,7406,149.4036104,64.00386097,0.9035912478,7594,97.10618965,0.7351598174,371.025,0.6760630871,2.33429059,0
17188,8728,161.9187244,69.36500982,0.903592044,8866,105.4174309,0.5532454361,380.383,0.7580230345,2.334299741,0
17189,7146,146.5956714,62.80016282,0.9035938002,7332,95.38642349,0.7700431034,347,0.7457854846,2.334319926,0
17190,9088,165.8164221,71.03038988,0.9036045388,9462,107.569517,0.7343838384,395.041,0.7318024152,2.334443361,0
17191,9914,172.3112748,73.80964958,0.903612586,10118,112.351666,0.5649002849,405.565,0.7574218708,2.334535874,0
17192,9456,168.3796901,72.12384552,0.903617392,9644,109.7258089,0.5518207283,392.922,0.7696701357,2.334591131,0
17193,9555,168.9504525,72.3671089,0.9036208075,9724,110.2987028,0.8042929293,397.109,0.7614144167,2.334630402,0
17194,8865,163.6237881,70.08060556,0.903635047,9195,106.2415576,0.5737864078,388.286,0.7388991042,2.334794153,0
17195,6859,143.8611687,61.61494078,0.9036392312,7031,93.45132443,0.5748889448,342.637,0.734179323,2.334842278,0
17196,8130,155.8806895,66.76271603,0.9036395926,8311,101.7420144,0.640056684,368.123,0.7539013211,2.334846434,0
17197,8687,161.3204998,69.08832485,0.9036520131,8861,105.169539,0.6796276013,379.039,0.759822046,2.334989308,0
17198,9134,166.1479934,71.15219276,0.9036622548,9461,107.8414113,0.5425279164,397.114,0.7278476348,2.335107141,0
17199,9287,167.4110127,71.68923254,0.9036731331,9580,108.7408647,0.6864513268,396.902,0.7408302969,2.335232318,0
17200,8868,163.5686803,70.04316331,0.9036751449,9073,106.2595327,0.7489864865,386.134,0.7474109575,2.33525547,0
17201,9655,170.0987014,72.8385021,0.9036777586,9866,110.8743785,0.7812752873,402.707,0.7481415665,2.335285549,0
17202,9019,164.5826845,70.47377403,0.9036855235,9245,107.1603819,0.5486009732,387.588,0.7544450369,2.335374921,0
17203,9280,167.0709654,71.53847924,0.9036877035,9489,108.6998757,0.5577593461,395.65,0.7449643669,2.335400014,0
17204,7669,152.1189406,65.13501938,0.9036911918,7852,98.81535341,0.5709074667,357.846,0.7525862298,2.335440167,0
17205,8507,160.1712508,68.57688336,0.9037089782,8727,104.0742466,0.5472851261,378.556,0.7459780157,2.335644942,0
17206,9134,165.2967035,70.7694032,0.9037145062,9273,107.8414113,0.6446922643,386.466,0.7685078128,2.335708598,0
17207,9315,167.1802711,71.57396988,0.9037197646,9500,108.9046664,0.7376464998,391.493,0.7637385651,2.335769154,0
17208,7151,146.9538133,62.91104363,0.9037309961,7368,95.41978822,0.5510094005,346.928,0.746617108,2.335898514,0
17209,8828,162.9566886,69.76155421,0.903731964,8966,106.0196147,0.5984679005,380.381,0.7667160539,2.335909663,0
17210,7714,152.066289,65.09391422,0.9037490138,7855,99.10484271,0.5638888889,353.787,0.7744720648,2.336106083,0
17211,9283,167.5019756,71.69814015,0.9037581092,9478,108.7174443,0.5498104715,396.636,0.7415047803,2.336210888,0
17212,7514,150.8520347,64.57089332,0.9037591987,7770,97.81166566,0.576492251,356.786,0.7417634765,2.336223443,0
17213,8748,162.1945102,69.42463651,0.903763007,8936,105.5381426,0.7641509434,379.402,0.7636940492,2.33626733,0
17214,9065,165.3442792,70.77250938,0.9037639605,9199,107.4333117,0.5649383024,388.125,0.7561961073,2.336278318,0
17215,8591,160.6754845,68.76890052,0.9037793436,8781,104.5868105,0.7945800962,376.466,0.7617317603,2.336455625,0
17216,9945,173.0589366,74.06882367,0.9037798318,10183,112.5271846,0.73125,408.778,0.7478932654,2.336461253,0
17217,8555,160.914614,68.87045995,0.9037816618,8721,104.3674485,0.5635704875,377.25,0.7553902605,2.336482349,0
17218,8361,158.5532481,67.85768962,0.9037879945,8493,103.1773029,0.794847419,371.496,0.7613069659,2.336555356,0
17219,7932,154.881852,66.28467526,0.9037932796,8078,100.495453,0.5691733639,361.964,0.7607847732,2.33661629,0
17220,9041,164.9430543,70.58978688,0.9037955014,9223,107.2910002,0.6765696326,388.913,0.7511409042,2.336641908,0
17221,7722,152.9264541,65.44653668,0.9037972688,8000,99.15621899,0.6554621849,367.163,0.7198165735,2.336662288,0
17222,7529,150.0732917,64.22525689,0.9037980195,7644,97.90924641,0.5792429605,350.484,0.7702128638,2.336670944,0
17223,8663,161.2559543,69.00803115,0.9038066814,8832,105.02416,0.7912860796,381.214,0.7491012041,2.336770831,0
17224,8018,155.2147933,66.41449302,0.9038319311,8184,101.038778,0.628369906,361.879,0.7693946336,2.337062082,0
17225,6884,144.0457046,61.63494135,0.9038333659,7005,93.62147738,0.5859720804,338.922,0.7530974977,2.337078635,0
17226,9023,164.7174169,70.46734329,0.9038698793,9257,107.1841425,0.5501158395,390.01,0.7454342379,2.337500027,0
17227,7371,148.5967605,63.57068359,0.9038702688,7509,96.87646094,0.6963627775,349.15,0.7598225571,2.337504524,0
17228,8437,158.9366413,67.99060554,0.903880834,8577,103.6451737,0.6776706827,374.399,0.7563599996,2.3376265,0
17229,8036,156.0001575,66.72991367,0.9038945162,8382,101.1521279,0.5901880141,371.97,0.7298505887,2.337784495,0
17230,9003,164.6761236,70.43633751,0.9039082168,9278,107.0652867,0.6166016026,388.046,0.751329934,2.337942735,0
17231,8620,161.1100748,68.90866904,0.9039151923,8814,104.7631847,0.5633618718,376.858,0.7627138836,2.338023315,0
17232,8704,161.612514,69.11938139,0.9039274501,8841,105.2723943,0.6239426523,377.857,0.7660794314,2.338164937,0
17233,6924,144.6992594,61.88311876,0.9039362895,7056,93.89308072,0.577,339.586,0.7545141144,2.33826708,0
17234,9393,168.3794447,72.00416935,0.9039536717,9663,109.3596774,0.5616479311,396.119,0.7522511119,2.338467983,0
17235,8977,164.9657904,70.54042056,0.9039650458,9262,106.9105766,0.5630684313,393.191,0.7296825364,2.338599474,0
17236,9210,166.9548898,71.38839589,0.9039723448,9519,108.2891325,0.5382187938,395.766,0.7389116794,2.338683868,0
17237,6222,137.1114098,58.62214337,0.9039911498,6429,89.0061596,0.5539529915,322.434,0.7520699026,2.338901342,0
17238,9333,167.6473501,71.67596855,0.9039963738,9587,109.0098375,0.5454067321,393.508,0.7573977278,2.338961767,0
17239,8267,158.1465054,67.61228613,0.9040014281,8503,102.5956691,0.5393749592,372.527,0.7485870186,2.339020235,0
17240,8600,161.1026844,68.87341132,0.9040094372,8834,104.6415791,0.8195159139,379.302,0.7511696801,2.339112892,0
17241,10103,174.4310725,74.57018151,0.9040129138,10413,113.4175433,0.5760634052,410.426,0.7536860674,2.339153117,0
17242,6211,137.3613331,58.71613389,0.9040354386,6370,88.9274469,0.757346665,323,0.7481115307,2.339413786,0
17243,9158,166.0536945,70.97559219,0.9040505499,9410,107.9829975,0.7252138106,394.057,0.7411266152,2.339588715,0
17244,8257,158.2222958,67.62385315,0.9040636945,8530,102.533599,0.5935163887,373.557,0.743564061,2.339740912,0
17245,8142,156.2484261,66.78000444,0.9040643639,8269,101.8170731,0.548356681,365.39,0.7663508568,2.339748663,0
17246,7820,153.6343824,65.6608391,0.9040703107,8053,99.78343169,0.5777186761,363.046,0.745578378,2.33981753,0
17247,7562,151.2422664,64.63801081,0.9040718009,7742,98.12358247,0.5440679186,356.375,0.7482247614,2.339834788,0
17248,9087,165.5836507,70.76508114,0.904077965,9230,107.5635986,0.8230978261,386.497,0.7644307304,2.33990618,0
17249,8814,163.0204649,69.66770675,0.9040836248,9010,105.935515,0.8050785532,381.825,0.7597211017,2.339971738,0
17250,8136,156.4569251,66.8584977,0.9040964455,8315,101.7795507,0.7139347139,368.394,0.7533481176,2.340120261,0
17251,9562,169.3343091,72.36011592,0.9040999471,9742,110.3390979,0.7153972767,398.176,0.7578939574,2.340160832,0
17252,9485,168.8044775,72.12723764,0.9041180622,9656,109.8939356,0.6022222222,394.201,0.7670289502,2.340370754,0
17253,9903,172.8459058,73.85357604,0.9041194131,10163,112.2893192,0.5501666667,406.864,0.7517580964,2.340386411,0
17254,8962,164.4552551,70.26782483,0.9041211233,9189,106.8212189,0.7968347115,385.596,0.7574426635,2.340406232,0
17255,8544,160.7567635,68.68653213,0.9041241073,8729,104.3003292,0.7774340309,378.476,0.749539308,2.340440819,0
17256,9065,165.4532122,70.6871122,0.9041414475,9307,107.4333117,0.8079322638,389.168,0.7521482121,2.340641837,0
17257,9232,166.3897781,71.08512935,0.9041474536,9411,108.4183909,0.5676689418,389.771,0.7636363853,2.340711476,0
17258,8244,157.869512,67.43447849,0.9041792316,8417,102.4528516,0.6095829636,368.958,0.7610163444,2.341080047,0
